agari_id,kyoku_id,hanchan_id,room_class_label,agari_epoch_s,winner_rel_seat,winner_name,from_rel_seat,from_name,is_tsumo,winning_tile_136,winning_tile_37_text,deal_in_discard_id,deal_in_round_discard_index,estimated_danger_percent,danger_estimate_source
20260416000045_0502_agari_1037,20260416000045_0502,20260416000045,特上卓,1776265703,1,D5471,0,s6u,0,55,5p,20260416000045_0502_070,70,27.0,self_pre_discard_hand
20260416000045_0600_agari_1166,20260416000045_0600,20260416000045,特上卓,1776265875,1,D5471,0,s6u,0,20,6m,20260416000045_0600_045,45,24.7,self_pre_discard_hand
20260416000045_0700_agari_1259,20260416000045_0700,20260416000045,特上卓,1776266000,0,s6u,0,s6u,1,50,4p,,,,
20260416001431_0000_agari_163,20260416001431_0000,20260416001431,特上卓,1776266226,1,茶髪,1,茶髪,1,108,1z,,,,
20260416001431_0001_agari_245,20260416001431_0001,20260416001431,特上卓,1776266327,2,穴澤妙哉,2,穴澤妙哉,1,98,7s,,,,
20260416001431_0100_agari_325,20260416001431_0100,20260416001431,特上卓,1776266462,2,穴澤妙哉,3,オール鳩ヶ谷,0,86,4s,20260416001431_0100_035,35,19.0,synthetic_tile
20260416001431_0101_agari_507,20260416001431_0101,20260416001431,特上卓,1776266664,1,茶髪,1,茶髪,1,45,3p,,,,
20260416001431_0200_agari_623,20260416001431_0200,20260416001431,特上卓,1776266786,1,茶髪,0,s6u,0,79,2s,20260416001431_0200_040,40,11.9,self_pre_discard_hand
20260416001431_0300_agari_781,20260416001431_0300,20260416001431,特上卓,1776266953,0,s6u,0,s6u,1,8,3m,,,,
20260416001431_0301_agari_856,20260416001431_0301,20260416001431,特上卓,1776267040,1,茶髪,2,穴澤妙哉,0,95,6s,20260416001431_0301_025,25,15.4,synthetic_tile
20260416001431_0400_agari_938,20260416001431_0400,20260416001431,特上卓,1776267146,1,茶髪,1,茶髪,1,47,3p,,,,
20260416003528_0000_agari_154,20260416003528_0000,20260416003528,特上卓,1776267538,1,Alessia,1,Alessia,1,109,1z,,,,
20260416003528_0100_agari_337,20260416003528_0100,20260416003528,特上卓,1776267768,1,Alessia,3,kokounos,0,12,4m,20260416003528_0100_064,64,33.3,synthetic_tile
20260416003528_0200_agari_456,20260416003528_0200,20260416003528,特上卓,1776267924,0,s6u,0,s6u,1,8,3m,,,,
20260416003528_0201_agari_545,20260416003528_0201,20260416003528,特上卓,1776268048,1,Alessia,3,kokounos,0,87,4s,20260416003528_0201_031,31,20.5,synthetic_tile
20260416005046_0000_agari_100,20260416005046_0000,20260416005046,特上卓,1776268330,1,梅さん129,1,梅さん129,1,97,7s,,,,
20260416005046_0100_agari_213,20260416005046_0100,20260416005046,特上卓,1776268467,2,ふぁび2,2,ふぁび2,1,12,4m,,,,
20260416005046_0200_agari_340,20260416005046_0200,20260416005046,特上卓,1776268629,1,梅さん129,2,ふぁび2,0,39,1p,20260416005046_0200_045,45,13.0,synthetic_tile
20260416005046_0201_agari_432,20260416005046_0201,20260416005046,特上卓,1776268738,2,ふぁび2,3,正氣十足,0,24,7m,20260416005046_0201_033,33,20.3,synthetic_tile
20260416005046_0300_agari_555,20260416005046_0300,20260416005046,特上卓,1776268877,3,正氣十足,2,ふぁび2,0,106,9s,20260416005046_0300_044,44,13.9,synthetic_tile
20260416005046_0400_agari_685,20260416005046_0400,20260416005046,特上卓,1776269042,1,梅さん129,2,ふぁび2,0,2,1m,20260416005046_0400_047,47,26.3,synthetic_tile
20260416005046_0500_agari_831,20260416005046_0500,20260416005046,特上卓,1776269242,1,梅さん129,2,ふぁび2,0,10,3m,20260416005046_0500_053,53,46.0,synthetic_tile
20260416005046_0600_agari_911,20260416005046_0600,20260416005046,特上卓,1776269350,0,s6u,1,梅さん129,0,33,9m,20260416005046_0600_026,26,9.0,synthetic_tile
20260416005046_0700_agari_1041,20260416005046_0700,20260416005046,特上卓,1776269529,1,梅さん129,1,梅さん129,1,11,3m,,,,
20260416011330_0000_agari_156,20260416011330_0000,20260416011330,,1776269781,0,s6u,0,s6u,1,90,5s,,,,
20260416011330_0102_agari_449,20260416011330_0102,20260416011330,,1776270195,1,oliver,3,純粋居飛車党,0,72,1s,20260416011330_0102_033,33,2.0,synthetic_tile
20260416011330_0103_agari_564,20260416011330_0103,20260416011330,,1776270338,1,oliver,1,oliver,1,93,6s,,,,
20260416011330_0104_agari_688,20260416011330_0104,20260416011330,,1776270506,0,s6u,0,s6u,1,84,4s,,,,
20260416011330_0200_agari_841,20260416011330_0200,20260416011330,,1776270698,2,欧陽,2,欧陽,1,56,6p,,,,
20260416011330_0201_agari_1029,20260416011330_0201,20260416011330,,1776270979,3,純粋居飛車党,1,oliver,0,38,1p,20260416011330_0201_069,69,13.2,synthetic_tile
20260416011330_0300_agari_1124,20260416011330_0300,20260416011330,,1776271113,2,欧陽,0,s6u,0,63,7p,20260416011330_0300_033,33,15.6,self_pre_discard_hand
20260416011330_0400_agari_1233,20260416011330_0400,20260416011330,,1776271260,3,純粋居飛車党,3,純粋居飛車党,1,60,7p,,,,
20260416011330_0500_agari_1358,20260416011330_0500,20260416011330,,1776271438,2,欧陽,0,s6u,0,54,5p,20260416011330_0500_043,43,21.6,self_pre_discard_hand
20260416011330_0600_agari_1555,20260416011330_0600,20260416011330,,1776271703,1,oliver,3,純粋居飛車党,0,49,4p,20260416011330_0600_070,70,41.9,synthetic_tile
20260416011330_0700_agari_1712,20260416011330_0700,20260416011330,,1776271902,0,s6u,1,oliver,0,67,8p,20260416011330_0700_053,53,2.0,synthetic_tile
20260416015257_0000_agari_204,20260416015257_0000,20260416015257,特上卓,1776272221,3,しんせんじにく,1,たこるん,0,22,6m,20260416015257_0000_073,73,4.0,synthetic_tile
20260416015257_0100_agari_321,20260416015257_0100,20260416015257,特上卓,1776272359,3,しんせんじにく,2,おうもう,0,16,r5m,20260416015257_0100_043,43,27.6,synthetic_tile
20260416015257_0200_agari_428,20260416015257_0200,20260416015257,特上卓,1776272480,0,s6u,0,s6u,1,25,7m,,,,
20260416015257_0300_agari_529,20260416015257_0300,20260416015257,特上卓,1776272592,3,しんせんじにく,0,s6u,0,61,7p,20260416015257_0300_034,34,13.3,self_pre_discard_hand
20260416015257_0400_agari_671,20260416015257_0400,20260416015257,特上卓,1776272752,2,おうもう,2,おうもう,1,95,6s,,,,
20260416015257_0500_agari_751,20260416015257_0500,20260416015257,特上卓,1776272852,2,おうもう,1,たこるん,0,45,3p,20260416015257_0500_027,27,9.4,synthetic_tile
20260416015257_0501_agari_832,20260416015257_0501,20260416015257,特上卓,1776272940,2,おうもう,1,たこるん,0,111,1z,20260416015257_0501_027,27,2.0,synthetic_tile
20260416015257_0502_agari_968,20260416015257_0502,20260416015257,特上卓,1776273083,0,s6u,1,たこるん,0,87,4s,20260416015257_0502_049,49,16.4,synthetic_tile
20260416015257_0600_agari_1070,20260416015257_0600,20260416015257,特上卓,1776273196,3,しんせんじにく,0,s6u,0,67,8p,20260416015257_0600_037,37,17.3,self_pre_discard_hand
20260416015257_0601_agari_1221,20260416015257_0601,20260416015257,特上卓,1776273360,0,s6u,3,しんせんじにく,0,7,2m,20260416015257_0601_054,54,21.6,synthetic_tile
20260416015257_0700_agari_1357,20260416015257_0700,20260416015257,特上卓,1776273505,0,s6u,0,s6u,1,32,9m,,,,
20260416022037_0000_agari_137,20260416022037_0000,20260416022037,特上卓,1776273788,2,lsajie,2,lsajie,1,16,r5m,,,,
20260416022037_0100_agari_277,20260416022037_0100,20260416022037,特上卓,1776273955,0,s6u,2,lsajie,0,105,9s,20260416022037_0100_048,48,1.0,synthetic_tile
20260416022037_0200_agari_460,20260416022037_0200,20260416022037,特上卓,1776274184,1,いいけん,0,s6u,0,13,4m,20260416022037_0200_064,64,47.0,self_pre_discard_hand
20260416022037_0301_agari_781,20260416022037_0301,20260416022037,特上卓,1776274589,0,s6u,0,s6u,1,45,3p,,,,
20260416022037_0400_agari_884,20260416022037_0400,20260416022037,特上卓,1776274720,0,s6u,3,tampopo3,0,18,5m,20260416022037_0400_036,36,26.8,synthetic_tile
20260416022037_0401_agari_1079,20260416022037_0401,20260416022037,特上卓,1776274944,0,s6u,0,s6u,1,10,3m,,,,
20260416022037_0402_agari_1243,20260416022037_0402,20260416022037,特上卓,1776275156,3,tampopo3,3,tampopo3,1,24,7m,,,,
20260416022037_0501_agari_1535,20260416022037_0501,20260416022037,特上卓,1776275507,1,いいけん,1,いいけん,1,82,3s,,,,
20260416022037_0502_agari_1623,20260416022037_0502,20260416022037,特上卓,1776275586,2,lsajie,3,tampopo3,0,87,4s,20260416022037_0502_030,30,12.3,synthetic_tile
20260416022037_0600_agari_1764,20260416022037_0600,20260416022037,特上卓,1776275752,2,lsajie,1,いいけん,0,25,7m,20260416022037_0600_052,52,36.3,synthetic_tile
20260416022037_0601_agari_1840,20260416022037_0601,20260416022037,特上卓,1776275837,3,tampopo3,3,tampopo3,1,9,3m,,,,
20260416022037_0701_agari_2110,20260416022037_0701,20260416022037,特上卓,1776276182,2,lsajie,0,s6u,0,107,9s,20260416022037_0701_024,24,12.9,self_pre_discard_hand
20260417020135_0000_agari_121,20260417020135_0000,20260417020135,上級卓,1776359127,1,緑の猿人,0,パシフィック,0,132,7z,20260417020135_0000_068,68,2.0,self_pre_discard_hand
20260417021553_0200_agari_081,20260417021553_0200,20260417021553,特上卓,1776359815,3,alice7,2,むらしゅー,0,44,3p,20260417021553_0200_035,35,15.4,synthetic_tile
20260417021553_0201_agari_239,20260417021553_0201,20260417021553,特上卓,1776360026,2,むらしゅー,3,alice7,0,83,3s,20260417021553_0201_056,56,16.4,synthetic_tile
20260417021553_0300_agari_378,20260417021553_0300,20260417021553,特上卓,1776360193,2,むらしゅー,3,alice7,0,69,9p,20260417021553_0300_050,50,29.5,synthetic_tile
20260417021553_0401_agari_683,20260417021553_0401,20260417021553,特上卓,1776360543,2,むらしゅー,1,洪湖,0,20,6m,20260417021553_0401_041,41,20.2,synthetic_tile
20260417021553_0500_agari_771,20260417021553_0500,20260417021553,特上卓,1776360637,3,alice7,1,洪湖,0,105,9s,20260417021553_0500_031,31,17.5,synthetic_tile
20260417021553_0600_agari_907,20260417021553_0600,20260417021553,特上卓,1776360786,2,むらしゅー,2,むらしゅー,1,16,r5m,,,,
20260417021553_0700_agari_998,20260417021553_0700,20260417021553,特上卓,1776360904,0,s6u,1,洪湖,0,86,4s,20260417021553_0700_031,31,20.6,synthetic_tile
20260417021553_0701_agari_1116,20260417021553_0701,20260417021553,特上卓,1776361063,0,s6u,1,洪湖,0,30,8m,20260417021553_0701_038,38,24.6,synthetic_tile
20260417021553_0702_agari_1261,20260417021553_0702,20260417021553,特上卓,1776361215,1,洪湖,1,洪湖,1,29,8m,,,,
20260417024038_0000_agari_175,20260417024038_0000,20260417024038,,1776361425,3,やんわり,1,Kanako_,0,64,8p,20260417024038_0000_063,63,4.0,synthetic_tile
20260417024038_0100_agari_308,20260417024038_0100,20260417024038,,1776361571,0,s6u,2,alice7,0,75,1s,20260417024038_0100_048,48,1.0,synthetic_tile
20260417024038_0200_agari_493,20260417024038_0200,20260417024038,,1776361794,2,alice7,1,Kanako_,0,41,2p,20260417024038_0200_066,66,10.2,synthetic_tile
20260417024038_0300_agari_600,20260417024038_0300,20260417024038,,1776361913,3,やんわり,1,Kanako_,0,35,9m,20260417024038_0300_038,38,15.3,synthetic_tile
20260417024038_0501_agari_860,20260417024038_0501,20260417024038,,1776362225,2,alice7,0,s6u,0,38,1p,20260417024038_0501_026,26,11.1,self_pre_discard_hand
20260417024038_0502_agari_1045,20260417024038_0502,20260417024038,,1776362463,0,s6u,1,Kanako_,0,39,1p,20260417024038_0502_067,67,57.0,synthetic_tile
20260417024038_0600_agari_1153,20260417024038_0600,20260417024038,,1776362601,0,s6u,0,s6u,1,74,1s,,,,
20260417030358_0000_agari_158,20260417030358_0000,20260417030358,特上卓,1776362787,2,怯怯,1,Kanako_,0,94,6s,20260417030358_0000_056,56,4.0,synthetic_tile
20260417030358_0201_agari_527,20260417030358_0201,20260417030358,特上卓,1776363237,1,Kanako_,3,FridaW89,0,85,4s,20260417030358_0201_064,64,22.3,synthetic_tile
20260417030358_0300_agari_699,20260417030358_0300,20260417030358,特上卓,1776363441,2,怯怯,2,怯怯,1,84,4s,,,,
20260417030358_0400_agari_835,20260417030358_0400,20260417030358,特上卓,1776363606,0,s6u,0,s6u,1,46,3p,,,,
20260417030358_0501_agari_1169,20260417030358_0501,20260417030358,特上卓,1776363980,2,怯怯,2,怯怯,1,23,6m,,,,
20260417030358_0502_agari_1287,20260417030358_0502,20260417030358,特上卓,1776364120,2,怯怯,2,怯怯,1,53,5p,,,,
20260417030358_0503_agari_1398,20260417030358_0503,20260417030358,特上卓,1776364235,2,怯怯,0,s6u,0,70,9p,20260417030358_0503_041,41,17.4,self_pre_discard_hand
20260417030358_0504_agari_1571,20260417030358_0504,20260417030358,特上卓,1776364443,3,FridaW89,3,FridaW89,1,90,5s,,,,
20260417030358_0600_agari_1708,20260417030358_0600,20260417030358,特上卓,1776364603,0,s6u,3,FridaW89,0,81,3s,20260417030358_0600_048,48,19.6,synthetic_tile
20260417030358_0600_agari_1709,20260417030358_0600,20260417030358,特上卓,1776364603,1,Kanako_,3,FridaW89,0,81,3s,20260417030358_0600_048,48,22.7,synthetic_tile
20260417030358_0700_agari_1823,20260417030358_0700,20260417030358,特上卓,1776364722,0,s6u,1,Kanako_,0,37,1p,20260417030358_0700_041,41,17.5,synthetic_tile
20260417030358_0701_agari_2011,20260417030358_0701,20260417030358,特上卓,1776364993,2,怯怯,1,Kanako_,0,15,4m,20260417030358_0701_066,66,30.3,synthetic_tile
20260417123543_0000_agari_085,20260417123543_0000,20260417123543,特上卓,1776397010,0,s6u,2,怪我の功名,0,10,3m,20260417123543_0000_020,20,13.8,synthetic_tile
20260417123543_0001_agari_176,20260417123543_0001,20260417123543,特上卓,1776397136,3,かず坊,1,mlicca,0,44,3p,20260417123543_0001_029,29,17.5,synthetic_tile
20260417123543_0100_agari_323,20260417123543_0100,20260417123543,特上卓,1776397310,0,s6u,3,かず坊,0,61,7p,20260417123543_0100_051,51,19.8,synthetic_tile
20260417123543_0200_agari_407,20260417123543_0200,20260417123543,特上卓,1776397408,2,怪我の功名,2,怪我の功名,1,46,3p,,,,
20260417123543_0201_agari_515,20260417123543_0201,20260417123543,特上卓,1776397555,0,s6u,0,s6u,1,3,1m,,,,
20260417123543_0300_agari_656,20260417123543_0300,20260417123543,特上卓,1776397779,0,s6u,0,s6u,1,14,4m,,,,
20260417123543_0400_agari_734,20260417123543_0400,20260417123543,特上卓,1776397876,0,s6u,0,s6u,1,22,6m,,,,
20260417123543_0401_agari_915,20260417123543_0401,20260417123543,特上卓,1776398152,3,かず坊,3,かず坊,1,133,7z,,,,
20260417123543_0500_agari_1041,20260417123543_0500,20260417123543,特上卓,1776398350,1,mlicca,1,mlicca,1,90,5s,,,,
20260417123543_0501_agari_1163,20260417123543_0501,20260417123543,特上卓,1776398546,0,s6u,1,mlicca,0,19,5m,20260417123543_0501_040,40,32.1,synthetic_tile
20260417123543_0600_agari_1333,20260417123543_0600,20260417123543,特上卓,1776398761,0,s6u,2,怪我の功名,0,53,5p,20260417123543_0600_062,62,52.0,synthetic_tile
20260417123543_0600_agari_1334,20260417123543_0600,20260417123543,特上卓,1776398761,1,mlicca,2,怪我の功名,0,53,5p,20260417123543_0600_062,62,22.5,synthetic_tile
20260417123543_0700_agari_1467,20260417123543_0700,20260417123543,特上卓,1776398954,1,mlicca,3,かず坊,0,69,9p,20260417123543_0700_046,46,3.8,synthetic_tile
20260417145800_0000_agari_150,20260417145800_0000,20260417145800,特上卓,1776405656,1,掉段皮人,1,掉段皮人,1,13,4m,,,,
20260417145800_0100_agari_285,20260417145800_0100,20260417145800,特上卓,1776405804,0,s6u,1,掉段皮人,0,112,2z,20260417145800_0100_049,49,1.0,synthetic_tile
20260417145800_0200_agari_370,20260417145800_0200,20260417145800,特上卓,1776405900,3,かなかなカナ？,3,かなかなカナ？,1,92,6s,,,,
20260417145800_0301_agari_039,20260417145800_0301,20260417145800,特上卓,1776406218,1,掉段皮人,1,掉段皮人,1,51,4p,,,,
20260417145800_0400_agari_079,20260417145800_0400,20260417145800,特上卓,1776406254,1,掉段皮人,1,掉段皮人,1,43,2p,,,,
20260417145800_0601_agari_445,20260417145800_0601,20260417145800,特上卓,1776406743,1,掉段皮人,3,かなかなカナ？,0,55,5p,,,,
20260417145800_0700_agari_503,20260417145800_0700,20260417145800,特上卓,1776406823,3,かなかなカナ？,2,teriri,0,68,9p,20260417145800_0700_019,19,9.3,synthetic_tile
20260417145800_0701_agari_553,20260417145800_0701,20260417145800,特上卓,1776406907,2,teriri,0,s6u,0,28,8m,20260417145800_0701_015,15,10.0,self_pre_discard_hand
20260417152341_0000_agari_105,20260417152341_0000,20260417152341,特上卓,1776407244,2,alpha@de,2,alpha@de,1,91,5s,,,,
20260417152341_0001_agari_259,20260417152341_0001,20260417152341,特上卓,1776407446,2,alpha@de,2,alpha@de,1,47,3p,,,,
20260417152341_0002_agari_397,20260417152341_0002,20260417152341,特上卓,1776407628,2,alpha@de,2,alpha@de,1,38,1p,,,,
20260417152341_0003_agari_533,20260417152341_0003,20260417152341,特上卓,1776407804,1,k2xx,1,k2xx,1,15,4m,,,,
20260417152341_0100_agari_639,20260417152341_0100,20260417152341,特上卓,1776407939,1,k2xx,3,ペンタ,0,54,5p,20260417152341_0100_038,38,15.6,synthetic_tile
20260417152341_0201_agari_324,20260417152341_0201,20260417152341,特上卓,1776408316,1,k2xx,2,alpha@de,0,64,8p,20260417152341_0201_049,49,13.1,synthetic_tile
20260417152341_0300_agari_422,20260417152341_0300,20260417152341,特上卓,1776408452,0,s6u,2,alpha@de,0,8,3m,20260417152341_0300_034,34,14.6,synthetic_tile
20260417152341_0400_agari_539,20260417152341_0400,20260417152341,特上卓,1776408584,3,ペンタ,3,ペンタ,1,60,7p,,,,
20260417152341_0601_agari_134,20260417152341_0601,20260417152341,特上卓,1776409072,2,alpha@de,2,alpha@de,1,43,2p,,,,
20260417152341_0700_agari_291,20260417152341_0700,20260417152341,特上卓,1776409255,3,ペンタ,0,s6u,0,40,2p,20260417152341_0700_055,55,25.3,self_pre_discard_hand
20260418002400_0000_agari_127,20260418002400_0000,20260418002400,特上卓,1776439568,3,厚岸,2,天江衣@門前打点,0,91,5s,20260418002400_0000_042,42,13.8,synthetic_tile
20260418002400_0103_agari_249,20260418002400_0103,20260418002400,特上卓,1776440275,0,s6u,0,s6u,1,18,5m,,,,
20260418002400_0104_agari_290,20260418002400_0104,20260418002400,特上卓,1776440327,1,'Chalo',1,'Chalo',1,131,6z,,,,
20260418002400_0303_agari_804,20260418002400_0303,20260418002400,特上卓,1776441007,1,'Chalo',2,天江衣@門前打点,0,89,5s,20260418002400_0303_040,40,20.5,synthetic_tile
20260418002400_0400_agari_978,20260418002400_0400,20260418002400,特上卓,1776441227,2,天江衣@門前打点,3,厚岸,0,71,9p,20260418002400_0400_060,60,28.1,synthetic_tile
20260418002400_0500_agari_1166,20260418002400_0500,20260418002400,特上卓,1776441478,0,s6u,0,s6u,1,11,3m,,,,
20260418002400_0602_agari_1515,20260418002400_0602,20260418002400,特上卓,1776441879,3,厚岸,3,厚岸,1,12,4m,,,,
20260418002400_0700_agari_1713,20260418002400_0700,20260418002400,特上卓,1776442144,3,厚岸,2,天江衣@門前打点,0,114,2z,20260418002400_0700_070,70,2.0,synthetic_tile
20260418010936_0000_agari_096,20260418010936_0000,20260418010936,特上卓,1776442267,3,かネ,3,かネ,1,54,5p,,,,
20260418010936_0100_agari_227,20260418010936_0100,20260418010936,特上卓,1776442407,1,ponponsn,1,ponponsn,1,12,4m,,,,
20260418010936_0200_agari_387,20260418010936_0200,20260418010936,特上卓,1776442584,1,ponponsn,3,かネ,0,62,7p,20260418010936_0200_056,56,6.0,synthetic_tile
20260418010936_0300_agari_591,20260418010936_0300,20260418010936,特上卓,1776442823,0,s6u,3,かネ,0,126,5z,20260418010936_0300_074,74,2.0,synthetic_tile
20260418010936_0301_agari_736,20260418010936_0301,20260418010936,特上卓,1776443008,1,ponponsn,0,s6u,0,54,5p,20260418010936_0301_052,52,46.5,self_pre_discard_hand
20260418010936_0400_agari_816,20260418010936_0400,20260418010936,特上卓,1776443101,2,鳳凰双花紅棍,1,ponponsn,0,4,2m,20260418010936_0400_028,28,16.6,synthetic_tile
20260418010936_0501_agari_1135,20260418010936_0501,20260418010936,特上卓,1776443485,1,ponponsn,2,鳳凰双花紅棍,0,28,8m,20260418010936_0501_044,44,11.4,synthetic_tile
20260418010936_0600_agari_1301,20260418010936_0600,20260418010936,特上卓,1776443692,2,鳳凰双花紅棍,2,鳳凰双花紅棍,1,44,3p,,,,
20260418010936_0700_agari_1393,20260418010936_0700,20260418010936,特上卓,1776443778,0,s6u,0,s6u,1,60,7p,,,,
20260418013710_0000_agari_137,20260418013710_0000,20260418013710,特上卓,1776443981,1,sjnmp001,3,ざきゆう,0,79,2s,20260418013710_0000_047,47,2.0,synthetic_tile
20260418013710_0001_agari_286,20260418013710_0001,20260418013710,特上卓,1776444188,3,ざきゆう,2,今、急所が埋まる,0,94,6s,20260418013710_0001_053,53,22.4,synthetic_tile
20260418013710_0100_agari_446,20260418013710_0100,20260418013710,特上卓,1776444409,2,今、急所が埋まる,2,今、急所が埋まる,1,92,6s,,,,
20260418013710_0101_agari_545,20260418013710_0101,20260418013710,特上卓,1776444581,2,今、急所が埋まる,0,s6u,0,79,2s,20260418013710_0101_032,32,12.4,self_pre_discard_hand
20260418013710_0202_agari_862,20260418013710_0202,20260418013710,特上卓,1776445374,3,ざきゆう,3,ざきゆう,1,25,7m,,,,
20260418013710_0203_agari_966,20260418013710_0203,20260418013710,特上卓,1776445523,3,ざきゆう,0,s6u,0,6,2m,20260418013710_0203_035,35,17.0,self_pre_discard_hand
20260418013710_0204_agari_1122,20260418013710_0204,20260418013710,特上卓,1776445741,0,s6u,2,今、急所が埋まる,0,97,7s,20260418013710_0204_055,55,6.0,synthetic_tile
20260418013710_0300_agari_1226,20260418013710_0300,20260418013710,特上卓,1776445862,2,今、急所が埋まる,3,ざきゆう,0,18,5m,20260418013710_0300_037,37,13.1,synthetic_tile
20260418013710_0400_agari_1320,20260418013710_0400,20260418013710,特上卓,1776445992,3,ざきゆう,1,sjnmp001,0,52,r5p,20260418013710_0400_030,30,12.8,synthetic_tile
20260418013710_0500_agari_1454,20260418013710_0500,20260418013710,特上卓,1776446141,3,ざきゆう,3,ざきゆう,1,49,4p,,,,
20260418013710_0600_agari_1539,20260418013710_0600,20260418013710,特上卓,1776446254,2,今、急所が埋まる,3,ざきゆう,0,29,8m,20260418013710_0600_030,30,18.5,synthetic_tile
20260418013710_0700_agari_1712,20260418013710_0700,20260418013710,特上卓,1776446449,3,ざきゆう,0,s6u,0,56,6p,20260418013710_0700_058,58,39.4,self_pre_discard_hand
