kyoku_id,hanchan_id,room_class_label,honba,kyotaku,oya_rel,seat0_player_name,seat1_player_name,seat2_player_name,seat3_player_name,oya_player_name
20260415234635_0200,20260415234635,特上卓,0,0,3,s6u,D5471,変態紳士＠,ピータン01,ピータン01
20260415234635_0300,20260415234635,特上卓,0,0,0,s6u,D5471,変態紳士＠,ピータン01,s6u
20260415234635_0400,20260415234635,特上卓,0,0,1,s6u,D5471,変態紳士＠,ピータン01,D5471
20260416000045_0500,20260416000045,特上卓,0,0,2,s6u,D5471,変態紳士＠,ピータン01,変態紳士＠
20260416000045_0501,20260416000045,特上卓,1,0,2,s6u,D5471,変態紳士＠,ピータン01,変態紳士＠
20260416000045_0502,20260416000045,特上卓,2,0,2,s6u,D5471,変態紳士＠,ピータン01,変態紳士＠
20260416000045_0600,20260416000045,特上卓,0,0,3,s6u,D5471,変態紳士＠,ピータン01,ピータン01
20260416000045_0700,20260416000045,特上卓,0,0,0,s6u,D5471,変態紳士＠,ピータン01,s6u
20260416001431_0000,20260416001431,特上卓,0,0,1,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,茶髪
20260416001431_0001,20260416001431,特上卓,1,0,1,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,茶髪
20260416001431_0100,20260416001431,特上卓,0,0,2,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,穴澤妙哉
20260416001431_0101,20260416001431,特上卓,1,0,2,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,穴澤妙哉
20260416001431_0200,20260416001431,特上卓,0,0,3,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,オール鳩ヶ谷
20260416001431_0300,20260416001431,特上卓,0,0,0,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,s6u
20260416001431_0301,20260416001431,特上卓,1,0,0,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,s6u
20260416001431_0400,20260416001431,特上卓,0,0,1,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,茶髪
20260416003528_0000,20260416003528,特上卓,0,0,2,s6u,Alessia,ペンタ,kokounos,ペンタ
20260416003528_0100,20260416003528,特上卓,0,0,3,s6u,Alessia,ペンタ,kokounos,kokounos
20260416003528_0200,20260416003528,特上卓,0,0,0,s6u,Alessia,ペンタ,kokounos,s6u
20260416003528_0201,20260416003528,特上卓,1,0,0,s6u,Alessia,ペンタ,kokounos,s6u
20260416005046_0000,20260416005046,特上卓,0,0,3,s6u,梅さん129,ふぁび2,正氣十足,正氣十足
20260416005046_0100,20260416005046,特上卓,0,0,0,s6u,梅さん129,ふぁび2,正氣十足,s6u
20260416005046_0200,20260416005046,特上卓,0,0,1,s6u,梅さん129,ふぁび2,正氣十足,梅さん129
20260416005046_0201,20260416005046,特上卓,1,0,1,s6u,梅さん129,ふぁび2,正氣十足,梅さん129
20260416005046_0300,20260416005046,特上卓,0,0,2,s6u,梅さん129,ふぁび2,正氣十足,ふぁび2
20260416005046_0400,20260416005046,特上卓,0,0,3,s6u,梅さん129,ふぁび2,正氣十足,正氣十足
20260416005046_0500,20260416005046,特上卓,0,0,0,s6u,梅さん129,ふぁび2,正氣十足,s6u
20260416005046_0600,20260416005046,特上卓,0,0,1,s6u,梅さん129,ふぁび2,正氣十足,梅さん129
20260416005046_0700,20260416005046,特上卓,0,0,2,s6u,梅さん129,ふぁび2,正氣十足,ふぁび2
20260416011330_0000,20260416011330,,0,0,0,s6u,oliver,欧陽,純粋居飛車党,s6u
20260416011330_0001,20260416011330,,1,0,0,s6u,oliver,欧陽,純粋居飛車党,s6u
20260416011330_0102,20260416011330,,2,1,1,s6u,oliver,欧陽,純粋居飛車党,oliver
20260416011330_0103,20260416011330,,3,0,1,s6u,oliver,欧陽,純粋居飛車党,oliver
20260416011330_0104,20260416011330,,4,0,1,s6u,oliver,欧陽,純粋居飛車党,oliver
20260416011330_0200,20260416011330,,0,0,2,s6u,oliver,欧陽,純粋居飛車党,欧陽
20260416011330_0201,20260416011330,,1,0,2,s6u,oliver,欧陽,純粋居飛車党,欧陽
20260416011330_0300,20260416011330,,0,0,3,s6u,oliver,欧陽,純粋居飛車党,純粋居飛車党
20260416011330_0400,20260416011330,,0,0,0,s6u,oliver,欧陽,純粋居飛車党,s6u
20260416011330_0500,20260416011330,,0,0,1,s6u,oliver,欧陽,純粋居飛車党,oliver
20260416011330_0600,20260416011330,,0,0,2,s6u,oliver,欧陽,純粋居飛車党,欧陽
20260416011330_0700,20260416011330,,0,0,3,s6u,oliver,欧陽,純粋居飛車党,純粋居飛車党
20260416015257_0000,20260416015257,特上卓,0,0,1,s6u,たこるん,おうもう,しんせんじにく,たこるん
20260416015257_0100,20260416015257,特上卓,0,0,2,s6u,たこるん,おうもう,しんせんじにく,おうもう
20260416015257_0200,20260416015257,特上卓,0,0,3,s6u,たこるん,おうもう,しんせんじにく,しんせんじにく
20260416015257_0300,20260416015257,特上卓,0,0,0,s6u,たこるん,おうもう,しんせんじにく,s6u
20260416015257_0400,20260416015257,特上卓,0,0,1,s6u,たこるん,おうもう,しんせんじにく,たこるん
20260416015257_0500,20260416015257,特上卓,0,0,2,s6u,たこるん,おうもう,しんせんじにく,おうもう
20260416015257_0501,20260416015257,特上卓,1,0,2,s6u,たこるん,おうもう,しんせんじにく,おうもう
20260416015257_0502,20260416015257,特上卓,2,0,2,s6u,たこるん,おうもう,しんせんじにく,おうもう
20260416015257_0600,20260416015257,特上卓,0,0,3,s6u,たこるん,おうもう,しんせんじにく,しんせんじにく
20260416015257_0601,20260416015257,特上卓,1,0,3,s6u,たこるん,おうもう,しんせんじにく,しんせんじにく
20260416015257_0700,20260416015257,特上卓,0,0,0,s6u,たこるん,おうもう,しんせんじにく,s6u
20260416022037_0000,20260416022037,特上卓,0,0,0,s6u,いいけん,lsajie,tampopo3,s6u
20260416022037_0100,20260416022037,特上卓,0,0,1,s6u,いいけん,lsajie,tampopo3,いいけん
20260416022037_0200,20260416022037,特上卓,0,0,2,s6u,いいけん,lsajie,tampopo3,lsajie
20260416022037_0300,20260416022037,特上卓,0,0,3,s6u,いいけん,lsajie,tampopo3,tampopo3
20260416022037_0301,20260416022037,特上卓,1,1,3,s6u,いいけん,lsajie,tampopo3,tampopo3
20260416022037_0400,20260416022037,特上卓,0,0,0,s6u,いいけん,lsajie,tampopo3,s6u
20260416022037_0401,20260416022037,特上卓,1,0,0,s6u,いいけん,lsajie,tampopo3,s6u
20260416022037_0402,20260416022037,特上卓,2,0,0,s6u,いいけん,lsajie,tampopo3,s6u
20260416022037_0500,20260416022037,特上卓,0,0,1,s6u,いいけん,lsajie,tampopo3,いいけん
20260416022037_0501,20260416022037,特上卓,1,1,1,s6u,いいけん,lsajie,tampopo3,いいけん
20260416022037_0502,20260416022037,特上卓,2,0,1,s6u,いいけん,lsajie,tampopo3,いいけん
20260416022037_0600,20260416022037,特上卓,0,0,2,s6u,いいけん,lsajie,tampopo3,lsajie
20260416022037_0601,20260416022037,特上卓,1,0,2,s6u,いいけん,lsajie,tampopo3,lsajie
20260416022037_0700,20260416022037,特上卓,0,0,3,s6u,いいけん,lsajie,tampopo3,tampopo3
20260416022037_0701,20260416022037,特上卓,1,1,3,s6u,いいけん,lsajie,tampopo3,tampopo3
20260417020135_0000,20260417020135,上級卓,0,0,2,パシフィック,緑の猿人,ぱむぱむ,NoName,ぱむぱむ
20260417020135_0100,20260417020135,上級卓,0,0,3,パシフィック,緑の猿人,ぱむぱむ,NoName,NoName
20260417021553_0200,20260417021553,特上卓,0,0,3,s6u,洪湖,むらしゅー,alice7,alice7
20260417021553_0201,20260417021553,特上卓,1,0,3,s6u,洪湖,むらしゅー,alice7,alice7
20260417021553_0300,20260417021553,特上卓,0,0,0,s6u,洪湖,むらしゅー,alice7,s6u
20260417021553_0400,20260417021553,特上卓,0,0,1,s6u,洪湖,むらしゅー,alice7,洪湖
20260417021553_0401,20260417021553,特上卓,1,1,1,s6u,洪湖,むらしゅー,alice7,洪湖
20260417021553_0500,20260417021553,特上卓,0,0,2,s6u,洪湖,むらしゅー,alice7,むらしゅー
20260417021553_0600,20260417021553,特上卓,0,0,3,s6u,洪湖,むらしゅー,alice7,alice7
20260417021553_0700,20260417021553,特上卓,0,0,0,s6u,洪湖,むらしゅー,alice7,s6u
20260417021553_0701,20260417021553,特上卓,1,0,0,s6u,洪湖,むらしゅー,alice7,s6u
20260417021553_0702,20260417021553,特上卓,2,0,0,s6u,洪湖,むらしゅー,alice7,s6u
20260417024038_0000,20260417024038,,0,0,1,s6u,Kanako_,alice7,やんわり,Kanako_
20260417024038_0100,20260417024038,,0,0,2,s6u,Kanako_,alice7,やんわり,alice7
20260417024038_0200,20260417024038,,0,0,3,s6u,Kanako_,alice7,やんわり,やんわり
20260417024038_0300,20260417024038,,0,0,0,s6u,Kanako_,alice7,やんわり,s6u
20260417024038_0400,20260417024038,,0,0,1,s6u,Kanako_,alice7,やんわり,Kanako_
20260417024038_0501,20260417024038,,1,1,2,s6u,Kanako_,alice7,やんわり,alice7
20260417024038_0502,20260417024038,,2,0,2,s6u,Kanako_,alice7,やんわり,alice7
20260417024038_0600,20260417024038,,0,0,3,s6u,Kanako_,alice7,やんわり,やんわり
20260417030358_0000,20260417030358,特上卓,0,0,1,s6u,Kanako_,怯怯,FridaW89,Kanako_
20260417030358_0100,20260417030358,特上卓,0,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0201,20260417030358,特上卓,1,1,3,s6u,Kanako_,怯怯,FridaW89,FridaW89
20260417030358_0300,20260417030358,特上卓,0,0,0,s6u,Kanako_,怯怯,FridaW89,s6u
20260417030358_0400,20260417030358,特上卓,0,0,1,s6u,Kanako_,怯怯,FridaW89,Kanako_
20260417030358_0500,20260417030358,特上卓,0,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0501,20260417030358,特上卓,1,1,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0502,20260417030358,特上卓,2,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0503,20260417030358,特上卓,3,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0504,20260417030358,特上卓,4,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0600,20260417030358,特上卓,0,0,3,s6u,Kanako_,怯怯,FridaW89,FridaW89
20260417030358_0700,20260417030358,特上卓,0,0,0,s6u,Kanako_,怯怯,FridaW89,s6u
20260417030358_0701,20260417030358,特上卓,1,0,0,s6u,Kanako_,怯怯,FridaW89,s6u
20260417123543_0000,20260417123543,特上卓,0,0,0,s6u,mlicca,怪我の功名,かず坊,s6u
20260417123543_0001,20260417123543,特上卓,1,0,0,s6u,mlicca,怪我の功名,かず坊,s6u
20260417123543_0100,20260417123543,特上卓,0,0,1,s6u,mlicca,怪我の功名,かず坊,mlicca
20260417123543_0200,20260417123543,特上卓,0,0,2,s6u,mlicca,怪我の功名,かず坊,怪我の功名
20260417123543_0201,20260417123543,特上卓,1,0,2,s6u,mlicca,怪我の功名,かず坊,怪我の功名
20260417123543_0300,20260417123543,特上卓,0,0,3,s6u,mlicca,怪我の功名,かず坊,かず坊
20260417123543_0400,20260417123543,特上卓,0,0,0,s6u,mlicca,怪我の功名,かず坊,s6u
20260417123543_0401,20260417123543,特上卓,1,0,0,s6u,mlicca,怪我の功名,かず坊,s6u
20260417123543_0500,20260417123543,特上卓,0,0,1,s6u,mlicca,怪我の功名,かず坊,mlicca
20260417123543_0501,20260417123543,特上卓,1,0,1,s6u,mlicca,怪我の功名,かず坊,mlicca
20260417123543_0600,20260417123543,特上卓,0,0,2,s6u,mlicca,怪我の功名,かず坊,怪我の功名
20260417123543_0700,20260417123543,特上卓,0,0,3,s6u,mlicca,怪我の功名,かず坊,かず坊
20260417145800_0000,20260417145800,特上卓,0,0,0,s6u,掉段皮人,teriri,かなかなカナ？,s6u
20260417145800_0100,20260417145800,特上卓,0,0,1,s6u,掉段皮人,teriri,かなかなカナ？,掉段皮人
20260417145800_0200,20260417145800,特上卓,0,0,2,s6u,掉段皮人,teriri,かなかなカナ？,teriri
20260417145800_0300,20260417145800,特上卓,0,0,3,s6u,掉段皮人,teriri,かなかなカナ？,かなかなカナ？
20260417145800_0301,20260417145800,特上卓,1,1,3,s6u,掉段皮人,teriri,かなかなカナ？,かなかなカナ？
20260417145800_0400,20260417145800,特上卓,0,0,0,s6u,掉段皮人,teriri,かなかなカナ？,s6u
20260417145800_0500,20260417145800,特上卓,0,0,1,s6u,掉段皮人,teriri,かなかなカナ？,掉段皮人
20260417145800_0601,20260417145800,特上卓,1,0,2,s6u,掉段皮人,teriri,かなかなカナ？,teriri
20260417145800_0700,20260417145800,特上卓,0,0,3,s6u,掉段皮人,teriri,かなかなカナ？,かなかなカナ？
20260417145800_0701,20260417145800,特上卓,1,0,3,s6u,掉段皮人,teriri,かなかなカナ？,かなかなカナ？
20260417152341_0000,20260417152341,特上卓,0,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0001,20260417152341,特上卓,1,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0002,20260417152341,特上卓,2,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0003,20260417152341,特上卓,3,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0100,20260417152341,特上卓,0,0,3,s6u,k2xx,alpha@de,ペンタ,ペンタ
20260417152341_0200,20260417152341,特上卓,0,0,0,s6u,k2xx,alpha@de,ペンタ,s6u
20260417152341_0201,20260417152341,特上卓,1,1,0,s6u,k2xx,alpha@de,ペンタ,s6u
20260417152341_0300,20260417152341,特上卓,0,0,1,s6u,k2xx,alpha@de,ペンタ,k2xx
20260417152341_0400,20260417152341,特上卓,0,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0500,20260417152341,特上卓,0,0,3,s6u,k2xx,alpha@de,ペンタ,ペンタ
20260417152341_0601,20260417152341,特上卓,1,1,0,s6u,k2xx,alpha@de,ペンタ,s6u
20260417152341_0700,20260417152341,特上卓,0,0,1,s6u,k2xx,alpha@de,ペンタ,k2xx
20260418002400_0000,20260418002400,特上卓,0,0,3,s6u,'Chalo',天江衣@門前打点,厚岸,厚岸
20260418002400_0001,20260418002400,特上卓,1,0,3,s6u,'Chalo',天江衣@門前打点,厚岸,厚岸
20260418002400_0002,20260418002400,特上卓,2,0,3,s6u,'Chalo',天江衣@門前打点,厚岸,厚岸
20260418002400_0103,20260418002400,特上卓,3,1,0,s6u,'Chalo',天江衣@門前打点,厚岸,s6u
20260418002400_0104,20260418002400,特上卓,4,0,0,s6u,'Chalo',天江衣@門前打点,厚岸,s6u
20260418002400_0200,20260418002400,特上卓,0,0,1,s6u,'Chalo',天江衣@門前打点,厚岸,'Chalo'
20260418002400_0301,20260418002400,特上卓,1,0,2,s6u,'Chalo',天江衣@門前打点,厚岸,天江衣@門前打点
20260418002400_0302,20260418002400,特上卓,2,2,2,s6u,'Chalo',天江衣@門前打点,厚岸,天江衣@門前打点
20260418002400_0303,20260418002400,特上卓,3,2,2,s6u,'Chalo',天江衣@門前打点,厚岸,天江衣@門前打点
20260418002400_0400,20260418002400,特上卓,0,0,3,s6u,'Chalo',天江衣@門前打点,厚岸,厚岸
20260418002400_0500,20260418002400,特上卓,0,0,0,s6u,'Chalo',天江衣@門前打点,厚岸,s6u
20260418002400_0501,20260418002400,特上卓,1,0,0,s6u,'Chalo',天江衣@門前打点,厚岸,s6u
20260418002400_0602,20260418002400,特上卓,2,0,1,s6u,'Chalo',天江衣@門前打点,厚岸,'Chalo'
20260418002400_0700,20260418002400,特上卓,0,0,2,s6u,'Chalo',天江衣@門前打点,厚岸,天江衣@門前打点
20260418010936_0000,20260418010936,特上卓,0,0,1,s6u,ponponsn,鳳凰双花紅棍,かネ,ponponsn
20260418010936_0100,20260418010936,特上卓,0,0,2,s6u,ponponsn,鳳凰双花紅棍,かネ,鳳凰双花紅棍
20260418010936_0200,20260418010936,特上卓,0,0,3,s6u,ponponsn,鳳凰双花紅棍,かネ,かネ
20260418010936_0300,20260418010936,特上卓,0,0,0,s6u,ponponsn,鳳凰双花紅棍,かネ,s6u
20260418010936_0301,20260418010936,特上卓,1,0,0,s6u,ponponsn,鳳凰双花紅棍,かネ,s6u
20260418010936_0400,20260418010936,特上卓,0,0,1,s6u,ponponsn,鳳凰双花紅棍,かネ,ponponsn
20260418010936_0500,20260418010936,特上卓,0,0,2,s6u,ponponsn,鳳凰双花紅棍,かネ,鳳凰双花紅棍
20260418010936_0501,20260418010936,特上卓,1,1,2,s6u,ponponsn,鳳凰双花紅棍,かネ,鳳凰双花紅棍
20260418010936_0600,20260418010936,特上卓,0,0,3,s6u,ponponsn,鳳凰双花紅棍,かネ,かネ
20260418010936_0700,20260418010936,特上卓,0,0,0,s6u,ponponsn,鳳凰双花紅棍,かネ,s6u
20260418013710_0000,20260418013710,特上卓,0,0,1,s6u,sjnmp001,今、急所が埋まる,ざきゆう,sjnmp001
20260418013710_0001,20260418013710,特上卓,1,0,1,s6u,sjnmp001,今、急所が埋まる,ざきゆう,sjnmp001
20260418013710_0100,20260418013710,特上卓,0,0,2,s6u,sjnmp001,今、急所が埋まる,ざきゆう,今、急所が埋まる
20260418013710_0101,20260418013710,特上卓,1,0,2,s6u,sjnmp001,今、急所が埋まる,ざきゆう,今、急所が埋まる
20260418013710_0102,20260418013710,特上卓,2,0,2,s6u,sjnmp001,今、急所が埋まる,ざきゆう,今、急所が埋まる
20260418013710_0202,20260418013710,特上卓,2,0,3,s6u,sjnmp001,今、急所が埋まる,ざきゆう,ざきゆう
20260418013710_0203,20260418013710,特上卓,3,0,3,s6u,sjnmp001,今、急所が埋まる,ざきゆう,ざきゆう
20260418013710_0204,20260418013710,特上卓,4,0,3,s6u,sjnmp001,今、急所が埋まる,ざきゆう,ざきゆう
20260418013710_0300,20260418013710,特上卓,0,0,0,s6u,sjnmp001,今、急所が埋まる,ざきゆう,s6u
20260418013710_0400,20260418013710,特上卓,0,0,1,s6u,sjnmp001,今、急所が埋まる,ざきゆう,sjnmp001
20260418013710_0500,20260418013710,特上卓,0,0,2,s6u,sjnmp001,今、急所が埋まる,ざきゆう,今、急所が埋まる
20260418013710_0600,20260418013710,特上卓,0,0,3,s6u,sjnmp001,今、急所が埋まる,ざきゆう,ざきゆう
20260418013710_0700,20260418013710,特上卓,0,0,0,s6u,sjnmp001,今、急所が埋まる,ざきゆう,s6u
