agari_id,kyoku_id,hanchan_id,room_class_label,agari_epoch_s,winner_rel_seat,winner_name,from_rel_seat,from_name,is_tsumo,winning_tile_136,winning_tile_37_text,deal_in_discard_id,deal_in_round_discard_index,estimated_danger_percent,danger_estimate_source,agari_state_snapshot_json
20260414234704_0300_agari_551,20260414234704_0300,20260414234704,特上卓,1776178707,0,s6u,1,あさみ丼,0,121,4z,20260414234704_0300_028,28,2.0,synthetic_tile,
20260414234704_0400_agari_746,20260414234704_0400,20260414234704,特上卓,1776178937,3,スーチーホイハン,0,s6u,0,65,8p,20260414234704_0400_071,71,6.5,self_pre_discard_hand,
20260415000225_0500_agari_832,20260415000225_0500,20260415000225,特上卓,1776179038,1,あさみ丼,1,あさみ丼,1,81,3s,,,,,
20260415000225_0600_agari_967,20260415000225_0600,20260415000225,特上卓,1776179191,0,s6u,2,ableeee,0,132,7z,20260415000225_0600_046,46,0.0,synthetic_tile,
20260415000225_0602_agari_1232,20260415000225_0602,20260415000225,特上卓,1776179507,3,スーチーホイハン,1,あさみ丼,0,30,8m,20260415000225_0602_022,22,14.0,synthetic_tile,
20260415000225_0700_agari_1314,20260415000225_0700,20260415000225,特上卓,1776179615,2,ableeee,2,ableeee,1,39,1p,,,,,
20260415001407_0000_agari_120,20260415001407_0000,20260415001407,特上卓,1776179765,2,CSU日麻小高手,1,わああああああい,0,33,9m,20260415001407_0000_039,39,7.0,synthetic_tile,
20260415001407_0001_agari_296,20260415001407_0001,20260415001407,特上卓,1776179968,3,不会配平,3,不会配平,1,11,3m,,,,,
20260415001407_0100_agari_434,20260415001407_0100,20260415001407,特上卓,1776180123,2,CSU日麻小高手,0,s6u,0,80,3s,20260415001407_0100_047,47,12.2,self_pre_discard_hand,
20260415001407_0200_agari_499,20260415001407_0200,20260415001407,特上卓,1776180194,3,不会配平,2,CSU日麻小高手,0,79,2s,20260415001407_0200_022,22,4.0,synthetic_tile,
20260415001407_0300_agari_649,20260415001407_0300,20260415001407,特上卓,1776180370,0,s6u,0,s6u,1,50,4p,,,,,
20260415001407_0400_agari_746,20260415001407_0400,20260415001407,特上卓,1776180480,0,s6u,1,わああああああい,0,96,7s,20260415001407_0400_035,35,14.3,synthetic_tile,
20260415001407_0500_agari_832,20260415001407_0500,20260415001407,特上卓,1776180597,3,不会配平,0,s6u,0,26,7m,20260415001407_0500_029,29,18.2,self_pre_discard_hand,
20260415001407_0501_agari_950,20260415001407_0501,20260415001407,特上卓,1776180718,0,s6u,1,わああああああい,0,25,7m,20260415001407_0501_041,41,15.2,synthetic_tile,
20260415004927_0000_agari_186,20260415004927_0000,20260415004927,特上卓,1776181992,1,Bomzhong,1,Bomzhong,1,109,1z,,,,,
20260415004927_0100_agari_141,20260415004927_0100,20260415004927,特上卓,1776182228,0,s6u,1,Bomzhong,0,72,1s,20260415004927_0100_062,62,2.0,synthetic_tile,
20260415004927_0200_agari_260,20260415004927_0200,20260415004927,特上卓,1776182378,1,Bomzhong,3,綿雪,0,59,6p,20260415004927_0200_044,44,18.8,synthetic_tile,
20260415004927_0300_agari_380,20260415004927_0300,20260415004927,特上卓,1776182511,1,Bomzhong,1,Bomzhong,1,12,4m,,,,,
20260415004927_0400_agari_498,20260415004927_0400,20260415004927,特上卓,1776182654,0,s6u,0,s6u,1,45,3p,,,,,
20260415004927_0401_agari_666,20260415004927_0401,20260415004927,特上卓,1776182846,2,桃李言わざれども,3,綿雪,0,56,6p,20260415004927_0401_062,62,42.4,synthetic_tile,
20260415004927_0500_agari_799,20260415004927_0500,20260415004927,特上卓,1776182999,0,s6u,3,綿雪,0,33,9m,20260415004927_0500_046,46,18.4,synthetic_tile,
20260415011206_0000_agari_101,20260415011206_0000,20260415011206,特上卓,1776183225,2,緑茶。,2,緑茶。,1,44,3p,,,,,
20260415011206_0100_agari_225,20260415011206_0100,20260415011206,特上卓,1776183387,3,YZFTZ,0,s6u,0,10,3m,20260415011206_0100_042,42,18.9,self_pre_discard_hand,
20260415011206_0200_agari_349,20260415011206_0200,20260415011206,特上卓,1776183518,2,緑茶。,2,緑茶。,1,98,7s,,,,,
20260415011206_0300_agari_424,20260415011206_0300,20260415011206,特上卓,1776183603,1,Chairman,0,s6u,0,30,8m,20260415011206_0300_026,26,11.9,self_pre_discard_hand,
20260415011206_0401_agari_680,20260415011206_0401,20260415011206,特上卓,1776183883,1,Chairman,0,s6u,0,100,8s,20260415011206_0401_020,20,9.0,self_pre_discard_hand,
20260415011206_0500_agari_825,20260415011206_0500,20260415011206,特上卓,1776184059,2,緑茶。,2,緑茶。,1,7,2m,,,,,
20260415011206_0600_agari_967,20260415011206_0600,20260415011206,特上卓,1776184211,2,緑茶。,3,YZFTZ,0,31,8m,20260415011206_0600_050,50,15.4,synthetic_tile,
20260415011206_0700_agari_1160,20260415011206_0700,20260415011206,特上卓,1776184422,1,Chairman,1,Chairman,1,15,4m,,,,,
20260415013625_0000_agari_149,20260415013625_0000,20260415013625,特上卓,1776184736,3,球1234,3,球1234,1,10,3m,,,,,
20260415013625_0100_agari_232,20260415013625_0100,20260415013625,特上卓,1776184845,3,球1234,1,暴力ペンギン,0,48,4p,20260415013625_0100_029,29,25.7,synthetic_tile,
20260415013625_0200_agari_052,20260415013625_0200,20260415013625,特上卓,1776184998,2,Heihei05,2,Heihei05,1,59,6p,,,,,
20260415013625_0300_agari_225,20260415013625_0300,20260415013625,特上卓,1776185270,1,暴力ペンギン,0,s6u,0,21,6m,20260415013625_0300_061,61,17.7,self_pre_discard_hand,
20260415013625_0400_agari_342,20260415013625_0400,20260415013625,特上卓,1776185413,2,Heihei05,2,Heihei05,1,64,8p,,,,,
20260415013625_0500_agari_472,20260415013625_0500,20260415013625,特上卓,1776185559,2,Heihei05,1,暴力ペンギン,0,51,4p,20260415013625_0500_047,47,31.0,synthetic_tile,
20260415013625_0501_agari_612,20260415013625_0501,20260415013625,特上卓,1776185739,3,球1234,0,s6u,0,129,6z,20260415013625_0501_047,47,2.0,self_pre_discard_hand,
20260415013625_0600_agari_702,20260415013625_0600,20260415013625,特上卓,1776185835,0,s6u,0,s6u,1,110,1z,,,,,
20260415013625_0700_agari_839,20260415013625_0700,20260415013625,特上卓,1776186005,0,s6u,2,Heihei05,0,86,4s,20260415013625_0700_049,49,29.3,synthetic_tile,
20260415013625_0701_agari_1023,20260415013625_0701,20260415013625,特上卓,1776186232,0,s6u,1,暴力ペンギン,0,10,3m,20260415013625_0701_066,66,19.8,synthetic_tile,
20260415020508_0000_agari_175,20260415020508_0000,20260415020508,特上卓,1776186482,0,s6u,1,MIRA,0,105,9s,20260415020508_0000_058,58,22.9,synthetic_tile,
20260415020508_0100_agari_310,20260415020508_0100,20260415020508,特上卓,1776186628,1,MIRA,0,s6u,0,29,8m,20260415020508_0100_048,48,13.1,self_pre_discard_hand,
20260415020508_0200_agari_383,20260415020508_0200,20260415020508,特上卓,1776186725,1,MIRA,1,MIRA,1,8,3m,,,,,
20260415020508_0303_agari_062,20260415020508_0303,20260415020508,特上卓,1776187250,0,s6u,3,kuroo,0,59,6p,20260415020508_0303_021,21,11.5,synthetic_tile,
20260415020508_0400_agari_190,20260415020508_0400,20260415020508,特上卓,1776187402,2,yoshipin,1,MIRA,0,43,2p,20260415020508_0400_046,46,13.2,synthetic_tile,
20260415020508_0500_agari_350,20260415020508_0500,20260415020508,特上卓,1776187609,1,MIRA,3,kuroo,0,28,8m,20260415020508_0500_057,57,9.9,synthetic_tile,
20260415020508_0600_agari_475,20260415020508_0600,20260415020508,特上卓,1776187750,1,MIRA,1,MIRA,1,86,4s,,,,,
20260415020508_0601_agari_616,20260415020508_0601,20260415020508,特上卓,1776187929,2,yoshipin,2,yoshipin,1,60,7p,,,,,
20260415111138_0000_agari_145,20260415111138_0000,20260415111138,特上卓,1776219263,1,ROKU,2,狐千歳,0,70,9p,20260415111138_0000_048,48,11.3,synthetic_tile,
20260415111138_0100_agari_249,20260415111138_0100,20260415111138,特上卓,1776219372,3,MrIndigo,2,狐千歳,0,64,8p,20260415111138_0100_039,39,9.4,synthetic_tile,
20260415111138_0200_agari_348,20260415111138_0200,20260415111138,特上卓,1776219483,0,s6u,0,s6u,1,51,4p,,,,,
20260415111138_0300_agari_484,20260415111138_0300,20260415111138,特上卓,1776219637,2,狐千歳,2,狐千歳,1,57,6p,,,,,
20260415111138_0400_agari_655,20260415111138_0400,20260415111138,特上卓,1776219855,2,狐千歳,1,ROKU,0,4,2m,20260415111138_0400_061,61,10.5,synthetic_tile,
20260415111138_0500_agari_790,20260415111138_0500,20260415111138,特上卓,1776220010,0,s6u,3,MrIndigo,0,106,9s,20260415111138_0500_046,46,16.8,synthetic_tile,
20260415111138_0601_agari_1110,20260415111138_0601,20260415111138,特上卓,1776220366,2,狐千歳,2,狐千歳,1,105,9s,,,,,
20260415111138_0602_agari_1252,20260415111138_0602,20260415111138,特上卓,1776220508,0,s6u,3,MrIndigo,0,90,5s,20260415111138_0602_052,52,8.9,synthetic_tile,
20260415111138_0700_agari_1399,20260415111138_0700,20260415111138,特上卓,1776220649,1,ROKU,3,MrIndigo,0,73,1s,20260415111138_0700_053,53,15.0,synthetic_tile,
20260415114429_0000_agari_206,20260415114429_0000,20260415114429,特上卓,1776221314,1,阿夫利,0,s6u,0,15,4m,20260415114429_0000_063,63,50.0,self_pre_discard_hand,
20260415114429_0001_agari_347,20260415114429_0001,20260415114429,特上卓,1776221544,3,sxc258,1,阿夫利,0,24,7m,20260415114429_0001_048,48,10.4,synthetic_tile,
20260415114429_0100_agari_139,20260415114429_0100,20260415114429,特上卓,1776221852,3,sxc258,0,s6u,0,102,8s,20260415114429_0100_063,63,19.7,self_pre_discard_hand,
20260415114429_0200_agari_238,20260415114429_0200,20260415114429,特上卓,1776222013,3,sxc258,1,阿夫利,0,110,1z,20260415114429_0200_034,34,2.0,synthetic_tile,
20260415114429_0201_agari_436,20260415114429_0201,20260415114429,特上卓,1776222293,3,sxc258,0,s6u,0,85,4s,20260415114429_0201_069,69,49.5,self_pre_discard_hand,
20260415141418_0000_agari_183,20260415141418_0000,20260415141418,一般卓,1776230264,3,モリヒロナラ,1,プロゴルファー8,0,26,7m,20260415141418_0000_061,61,12.0,synthetic_tile,
20260415153655_0000_agari_104,20260415153655_0000,20260415153655,上級卓,1776235149,1,サチール,0,パシフィック,0,107,9s,20260415153655_0000_030,30,10.7,self_pre_discard_hand,
20260415153655_0200_agari_018,20260415153655_0200,20260415153655,上級卓,1776235509,1,サチール,1,サチール,1,46,3p,,,,,
20260415204008_0200_agari_043,20260415204008_0200,20260415204008,特上卓,1776253631,3,DrKanoto,3,DrKanoto,1,56,6p,,,,,
20260415211029_0000_agari_107,20260415211029_0000,20260415211029,特上卓,1776255141,2,soer,2,soer,1,77,2s,,,,,
20260415211029_0100_agari_235,20260415211029_0100,20260415211029,特上卓,1776255286,1,時を駆ける爺,1,時を駆ける爺,1,49,4p,,,,,
20260415211029_0200_agari_315,20260415211029_0200,20260415211029,特上卓,1776255405,0,s6u,0,s6u,1,12,4m,,,,,
20260415211029_0300_agari_442,20260415211029_0300,20260415211029,特上卓,1776255564,2,soer,1,時を駆ける爺,0,50,4p,20260415211029_0300_043,43,25.0,synthetic_tile,
20260415211029_0500_agari_095,20260415211029_0500,20260415211029,特上卓,1776256062,3,Coffee,2,soer,0,106,9s,20260415211029_0500_054,54,9.4,synthetic_tile,
20260415211029_0600_agari_188,20260415211029_0600,20260415211029,特上卓,1776256160,3,Coffee,3,Coffee,1,96,7s,,,,,
20260415211029_0700_agari_252,20260415211029_0700,20260415211029,特上卓,1776256237,3,Coffee,0,s6u,0,30,8m,20260415211029_0700_022,22,8.9,self_pre_discard_hand,
20260415213120_0001_agari_173,20260415213120_0001,20260415213120,特上卓,1776256491,0,s6u,1,markino!,0,74,1s,20260415213120_0001_052,52,6.2,synthetic_tile,
20260415213120_0100_agari_336,20260415213120_0100,20260415213120,特上卓,1776256710,0,s6u,0,s6u,1,134,7z,,,,,
20260415213120_0200_agari_425,20260415213120_0200,20260415213120,特上卓,1776256836,3,s7055,1,markino!,0,102,8s,20260415213120_0200_030,30,13.7,synthetic_tile,
20260415213120_0201_agari_606,20260415213120_0201,20260415213120,特上卓,1776257068,2,ぴかーる,0,s6u,0,20,6m,20260415213120_0201_065,65,24.4,self_pre_discard_hand,
20260415213120_0401_agari_886,20260415213120_0401,20260415213120,特上卓,1776257434,1,markino!,2,ぴかーる,0,37,1p,20260415213120_0401_027,27,8.9,synthetic_tile,
20260415213120_0402_agari_1074,20260415213120_0402,20260415213120,特上卓,1776257701,2,ぴかーる,3,s7055,0,102,8s,20260415213120_0402_066,66,16.6,synthetic_tile,
20260415220759_0000_agari_092,20260415220759_0000,20260415220759,特上卓,1776258557,2,140cut,3,モメンタム,0,106,9s,20260415220759_0000_028,28,23.0,synthetic_tile,
20260415220759_0100_agari_181,20260415220759_0100,20260415220759,特上卓,1776258655,1,ハルカナイチゴ,3,モメンタム,0,66,8p,20260415220759_0100_031,31,11.5,synthetic_tile,
20260415220759_0201_agari_476,20260415220759_0201,20260415220759,特上卓,1776258981,3,モメンタム,2,140cut,0,12,4m,20260415220759_0201_036,36,20.5,synthetic_tile,
20260415224157_0000_agari_140,20260415224157_0000,20260415224157,特上卓,1776260664,0,s6u,0,s6u,1,97,7s,,,,,
20260415224157_0100_agari_264,20260415224157_0100,20260415224157,特上卓,1776260844,2,Drうっちー,3,イチボ,0,47,3p,20260415224157_0100_044,44,16.5,synthetic_tile,
20260415224157_0200_agari_389,20260415224157_0200,20260415224157,特上卓,1776260997,1,olsn,3,イチボ,0,9,3m,20260415224157_0200_044,44,17.2,synthetic_tile,
20260415225051_0000_agari_170,20260415225051_0000,20260415225051,特上卓,1776261282,0,s6u,0,s6u,1,25,7m,,,,,
20260415225051_0100_agari_249,20260415225051_0100,20260415225051,特上卓,1776261379,1,175S1,3,福瑞,0,71,9p,20260415225051_0100_028,28,8.3,synthetic_tile,
20260415225051_0200_agari_348,20260415225051_0200,20260415225051,特上卓,1776261481,3,福瑞,3,福瑞,1,72,1s,,,,,
20260415225051_0201_agari_469,20260415225051_0201,20260415225051,特上卓,1776261641,3,福瑞,0,s6u,0,81,3s,20260415225051_0201_041,41,10.8,self_pre_discard_hand,
20260415225051_0202_agari_657,20260415225051_0202,20260415225051,特上卓,1776261848,0,s6u,0,s6u,1,56,6p,,,,,
20260415225051_0300_agari_746,20260415225051_0300,20260415225051,特上卓,1776261968,2,フジヤンFT,3,福瑞,0,68,9p,20260415225051_0300_030,30,2.0,synthetic_tile,
20260415225051_0400_agari_882,20260415225051_0400,20260415225051,特上卓,1776262136,3,福瑞,2,フジヤンFT,0,38,1p,20260415225051_0400_049,49,13.5,synthetic_tile,
20260415225051_0500_agari_1063,20260415225051_0500,20260415225051,特上卓,1776262347,1,175S1,2,フジヤンFT,0,67,8p,20260415225051_0500_066,66,15.9,synthetic_tile,
20260415225051_0600_agari_1129,20260415225051_0600,20260415225051,特上卓,1776262428,1,175S1,0,s6u,0,12,4m,20260415225051_0600_023,23,4.0,self_pre_discard_hand,
20260415225051_0700_agari_1285,20260415225051_0700,20260415225051,特上卓,1776262600,0,s6u,0,s6u,1,93,6s,,,,,
20260415231818_0000_agari_108,20260415231818_0000,20260415231818,特上卓,1776262837,1,1Mercury,0,s6u,0,53,5p,20260415231818_0000_031,31,22.9,self_pre_discard_hand,
20260415231818_0001_agari_227,20260415231818_0001,20260415231818,特上卓,1776263021,3,waffle07,1,1Mercury,0,4,2m,20260415231818_0001_040,40,16.6,synthetic_tile,
20260415231818_0100_agari_313,20260415231818_0100,20260415231818,特上卓,1776263130,1,1Mercury,0,s6u,0,96,7s,20260415231818_0100_030,30,12.2,self_pre_discard_hand,
20260415231818_0200_agari_443,20260415231818_0200,20260415231818,特上卓,1776263297,2,ぼくはガリレオ,0,s6u,0,13,4m,20260415231818_0200_045,45,11.1,self_pre_discard_hand,
20260415231818_0300_agari_557,20260415231818_0300,20260415231818,特上卓,1776263456,0,s6u,0,s6u,1,96,7s,,,,,
20260415231818_0301_agari_665,20260415231818_0301,20260415231818,特上卓,1776263597,2,ぼくはガリレオ,2,ぼくはガリレオ,1,29,8m,,,,,
20260415231818_0400_agari_850,20260415231818_0400,20260415231818,特上卓,1776263876,3,waffle07,1,1Mercury,0,97,7s,20260415231818_0400_065,65,6.0,synthetic_tile,
20260415231818_0500_agari_941,20260415231818_0500,20260415231818,特上卓,1776263978,0,s6u,3,waffle07,0,70,9p,20260415231818_0500_032,32,11.8,synthetic_tile,
20260415231818_0600_agari_1025,20260415231818_0600,20260415231818,特上卓,1776264093,0,s6u,0,s6u,1,29,8m,,,,,
20260415231818_0700_agari_1142,20260415231818_0700,20260415231818,特上卓,1776264230,1,1Mercury,0,s6u,0,50,4p,20260415231818_0700_040,40,17.0,self_pre_discard_hand,
20260415234635_0000_agari_132,20260415234635_0000,20260415234635,特上卓,1776264561,2,変態紳士＠,0,s6u,0,83,3s,20260415234635_0000_042,42,24.1,self_pre_discard_hand,
20260415234635_0100_agari_282,20260415234635_0100,20260415234635,特上卓,1776264746,1,D5471,3,ピータン01,0,81,3s,20260415234635_0100_053,53,13.6,synthetic_tile,
20260415234635_0200_agari_428,20260415234635_0200,20260415234635,特上卓,1776264923,0,s6u,3,ピータン01,0,8,3m,20260415234635_0200_050,50,4.0,synthetic_tile,
20260415234635_0300_agari_529,20260415234635_0300,20260415234635,特上卓,1776265064,2,変態紳士＠,2,変態紳士＠,1,49,4p,,,,,
20260415234635_0400_agari_674,20260415234635_0400,20260415234635,特上卓,1776265234,3,ピータン01,1,D5471,0,85,4s,20260415234635_0400_052,52,27.6,synthetic_tile,
20260416000045_0500_agari_781,20260416000045_0500,20260416000045,特上卓,1776265378,2,変態紳士＠,2,変態紳士＠,1,92,6s,,,,,
20260416000045_0501_agari_849,20260416000045_0501,20260416000045,特上卓,1776265471,2,変態紳士＠,1,D5471,0,77,2s,20260416000045_0501_023,23,14.0,synthetic_tile,
20260416000045_0502_agari_1037,20260416000045_0502,20260416000045,特上卓,1776265703,1,D5471,0,s6u,0,55,5p,20260416000045_0502_070,70,27.0,self_pre_discard_hand,
20260416000045_0600_agari_1166,20260416000045_0600,20260416000045,特上卓,1776265875,1,D5471,0,s6u,0,20,6m,20260416000045_0600_045,45,24.7,self_pre_discard_hand,
20260416000045_0700_agari_1259,20260416000045_0700,20260416000045,特上卓,1776266000,0,s6u,0,s6u,1,50,4p,,,,,
20260416001431_0000_agari_163,20260416001431_0000,20260416001431,特上卓,1776266226,1,茶髪,1,茶髪,1,108,1z,,,,,
20260416001431_0001_agari_245,20260416001431_0001,20260416001431,特上卓,1776266327,2,穴澤妙哉,2,穴澤妙哉,1,98,7s,,,,,
20260416001431_0100_agari_325,20260416001431_0100,20260416001431,特上卓,1776266462,2,穴澤妙哉,3,オール鳩ヶ谷,0,86,4s,20260416001431_0100_035,35,19.0,synthetic_tile,
20260416001431_0101_agari_507,20260416001431_0101,20260416001431,特上卓,1776266664,1,茶髪,1,茶髪,1,45,3p,,,,,
20260416001431_0200_agari_623,20260416001431_0200,20260416001431,特上卓,1776266786,1,茶髪,0,s6u,0,79,2s,20260416001431_0200_040,40,11.9,self_pre_discard_hand,
20260416001431_0300_agari_781,20260416001431_0300,20260416001431,特上卓,1776266953,0,s6u,0,s6u,1,8,3m,,,,,
20260416001431_0301_agari_856,20260416001431_0301,20260416001431,特上卓,1776267040,1,茶髪,2,穴澤妙哉,0,95,6s,20260416001431_0301_025,25,15.4,synthetic_tile,
20260416001431_0400_agari_938,20260416001431_0400,20260416001431,特上卓,1776267146,1,茶髪,1,茶髪,1,47,3p,,,,,
20260416003528_0000_agari_154,20260416003528_0000,20260416003528,特上卓,1776267538,1,Alessia,1,Alessia,1,109,1z,,,,,
20260416003528_0100_agari_337,20260416003528_0100,20260416003528,特上卓,1776267768,1,Alessia,3,kokounos,0,12,4m,20260416003528_0100_064,64,33.3,synthetic_tile,
20260416003528_0200_agari_456,20260416003528_0200,20260416003528,特上卓,1776267924,0,s6u,0,s6u,1,8,3m,,,,,
20260416003528_0201_agari_545,20260416003528_0201,20260416003528,特上卓,1776268048,1,Alessia,3,kokounos,0,87,4s,20260416003528_0201_031,31,20.5,synthetic_tile,
