kyoku_id,hanchan_id,room_class_label,honba,kyotaku,oya_rel,seat0_player_name,seat1_player_name,seat2_player_name,seat3_player_name,oya_player_name
20260415001407_0300,20260415001407,特上卓,0,0,1,s6u,わああああああい,CSU日麻小高手,不会配平,わああああああい
20260415001407_0400,20260415001407,特上卓,0,0,2,s6u,わああああああい,CSU日麻小高手,不会配平,CSU日麻小高手
20260415001407_0500,20260415001407,特上卓,0,0,3,s6u,わああああああい,CSU日麻小高手,不会配平,不会配平
20260415001407_0501,20260415001407,特上卓,1,0,3,s6u,わああああああい,CSU日麻小高手,不会配平,不会配平
20260415004927_0000,20260415004927,特上卓,0,0,0,s6u,Bomzhong,桃李言わざれども,綿雪,s6u
20260415004927_0100,20260415004927,特上卓,0,0,1,s6u,Bomzhong,桃李言わざれども,綿雪,Bomzhong
20260415004927_0200,20260415004927,特上卓,0,0,2,s6u,Bomzhong,桃李言わざれども,綿雪,桃李言わざれども
20260415004927_0300,20260415004927,特上卓,0,0,3,s6u,Bomzhong,桃李言わざれども,綿雪,綿雪
20260415004927_0400,20260415004927,特上卓,0,0,0,s6u,Bomzhong,桃李言わざれども,綿雪,s6u
20260415004927_0401,20260415004927,特上卓,1,0,0,s6u,Bomzhong,桃李言わざれども,綿雪,s6u
20260415004927_0500,20260415004927,特上卓,0,0,1,s6u,Bomzhong,桃李言わざれども,綿雪,Bomzhong
20260415011206_0000,20260415011206,特上卓,0,0,3,s6u,Chairman,緑茶。,YZFTZ,YZFTZ
20260415011206_0100,20260415011206,特上卓,0,0,0,s6u,Chairman,緑茶。,YZFTZ,s6u
20260415011206_0200,20260415011206,特上卓,0,0,1,s6u,Chairman,緑茶。,YZFTZ,Chairman
20260415011206_0300,20260415011206,特上卓,0,0,2,s6u,Chairman,緑茶。,YZFTZ,緑茶。
20260415011206_0400,20260415011206,特上卓,0,0,3,s6u,Chairman,緑茶。,YZFTZ,YZFTZ
20260415011206_0401,20260415011206,特上卓,1,2,3,s6u,Chairman,緑茶。,YZFTZ,YZFTZ
20260415011206_0500,20260415011206,特上卓,0,0,0,s6u,Chairman,緑茶。,YZFTZ,s6u
20260415011206_0600,20260415011206,特上卓,0,0,1,s6u,Chairman,緑茶。,YZFTZ,Chairman
20260415011206_0700,20260415011206,特上卓,0,0,2,s6u,Chairman,緑茶。,YZFTZ,緑茶。
20260415013625_0000,20260415013625,特上卓,0,0,1,s6u,暴力ペンギン,Heihei05,球1234,暴力ペンギン
20260415013625_0100,20260415013625,特上卓,0,0,2,s6u,暴力ペンギン,Heihei05,球1234,Heihei05
20260415013625_0200,20260415013625,特上卓,0,0,3,s6u,暴力ペンギン,Heihei05,球1234,球1234
20260415013625_0300,20260415013625,特上卓,0,0,0,s6u,暴力ペンギン,Heihei05,球1234,s6u
20260415013625_0400,20260415013625,特上卓,0,0,1,s6u,暴力ペンギン,Heihei05,球1234,暴力ペンギン
20260415013625_0500,20260415013625,特上卓,0,0,2,s6u,暴力ペンギン,Heihei05,球1234,Heihei05
20260415013625_0501,20260415013625,特上卓,1,0,2,s6u,暴力ペンギン,Heihei05,球1234,Heihei05
20260415013625_0600,20260415013625,特上卓,0,0,3,s6u,暴力ペンギン,Heihei05,球1234,球1234
20260415013625_0700,20260415013625,特上卓,0,0,0,s6u,暴力ペンギン,Heihei05,球1234,s6u
20260415013625_0701,20260415013625,特上卓,1,0,0,s6u,暴力ペンギン,Heihei05,球1234,s6u
20260415020508_0000,20260415020508,特上卓,0,0,3,s6u,MIRA,yoshipin,kuroo,kuroo
20260415020508_0100,20260415020508,特上卓,0,0,0,s6u,MIRA,yoshipin,kuroo,s6u
20260415020508_0200,20260415020508,特上卓,0,0,1,s6u,MIRA,yoshipin,kuroo,MIRA
20260415020508_0201,20260415020508,特上卓,1,0,1,s6u,MIRA,yoshipin,kuroo,MIRA
20260415020508_0202,20260415020508,特上卓,2,2,1,s6u,MIRA,yoshipin,kuroo,MIRA
20260415020508_0303,20260415020508,特上卓,3,3,2,s6u,MIRA,yoshipin,kuroo,yoshipin
20260415020508_0400,20260415020508,特上卓,0,0,3,s6u,MIRA,yoshipin,kuroo,kuroo
20260415020508_0500,20260415020508,特上卓,0,0,0,s6u,MIRA,yoshipin,kuroo,s6u
20260415020508_0600,20260415020508,特上卓,0,0,1,s6u,MIRA,yoshipin,kuroo,MIRA
20260415020508_0601,20260415020508,特上卓,1,0,1,s6u,MIRA,yoshipin,kuroo,MIRA
20260415020508_0700,20260415020508,特上卓,0,0,2,s6u,MIRA,yoshipin,kuroo,yoshipin
20260415111138_0000,20260415111138,特上卓,0,0,0,s6u,ROKU,狐千歳,MrIndigo,s6u
20260415111138_0100,20260415111138,特上卓,0,0,1,s6u,ROKU,狐千歳,MrIndigo,ROKU
20260415111138_0200,20260415111138,特上卓,0,0,2,s6u,ROKU,狐千歳,MrIndigo,狐千歳
20260415111138_0300,20260415111138,特上卓,0,0,3,s6u,ROKU,狐千歳,MrIndigo,MrIndigo
20260415111138_0400,20260415111138,特上卓,0,0,0,s6u,ROKU,狐千歳,MrIndigo,s6u
20260415111138_0500,20260415111138,特上卓,0,0,1,s6u,ROKU,狐千歳,MrIndigo,ROKU
20260415111138_0600,20260415111138,特上卓,0,0,2,s6u,ROKU,狐千歳,MrIndigo,狐千歳
20260415111138_0601,20260415111138,特上卓,1,0,2,s6u,ROKU,狐千歳,MrIndigo,狐千歳
20260415111138_0602,20260415111138,特上卓,2,0,2,s6u,ROKU,狐千歳,MrIndigo,狐千歳
20260415111138_0700,20260415111138,特上卓,0,0,3,s6u,ROKU,狐千歳,MrIndigo,MrIndigo
20260415114429_0000,20260415114429,特上卓,0,0,1,s6u,阿夫利,Boyan,sxc258,阿夫利
20260415114429_0001,20260415114429,特上卓,1,0,1,s6u,阿夫利,Boyan,sxc258,阿夫利
20260415114429_0100,20260415114429,特上卓,0,0,2,s6u,阿夫利,Boyan,sxc258,Boyan
20260415114429_0200,20260415114429,特上卓,0,0,3,s6u,阿夫利,Boyan,sxc258,sxc258
20260415114429_0201,20260415114429,特上卓,1,0,3,s6u,阿夫利,Boyan,sxc258,sxc258
20260415141418_0000,20260415141418,一般卓,0,0,0,パシフィック,プロゴルファー8,NoName,モリヒロナラ,パシフィック
20260415141418_0100,20260415141418,一般卓,0,0,1,パシフィック,プロゴルファー8,NoName,モリヒロナラ,プロゴルファー8
20260415153655_0000,20260415153655,上級卓,0,0,2,パシフィック,サチール,NoName,diid,NoName
20260415153655_0100,20260415153655,上級卓,0,0,3,パシフィック,サチール,NoName,diid,diid
20260415153655_0200,20260415153655,上級卓,0,0,0,パシフィック,サチール,NoName,diid,パシフィック
20260415153655_0300,20260415153655,上級卓,0,0,1,パシフィック,サチール,NoName,diid,サチール
20260415153655_0400,20260415153655,上級卓,0,0,2,パシフィック,サチール,NoName,diid,NoName
20260415204008_0000,20260415204008,特上卓,0,0,2,s6u,Kanayama,こうちゃんnn,DrKanoto,こうちゃんnn
20260415204008_0100,20260415204008,特上卓,0,0,3,s6u,Kanayama,こうちゃんnn,DrKanoto,DrKanoto
20260415204008_0200,20260415204008,特上卓,0,0,0,s6u,Kanayama,こうちゃんnn,DrKanoto,s6u
20260415204008_0300,20260415204008,特上卓,0,0,1,s6u,Kanayama,こうちゃんnn,DrKanoto,Kanayama
20260415211029_0000,20260415211029,特上卓,0,0,3,s6u,時を駆ける爺,soer,Coffee,Coffee
20260415211029_0100,20260415211029,特上卓,0,0,0,s6u,時を駆ける爺,soer,Coffee,s6u
20260415211029_0200,20260415211029,特上卓,0,0,1,s6u,時を駆ける爺,soer,Coffee,時を駆ける爺
20260415211029_0300,20260415211029,特上卓,0,0,2,s6u,時を駆ける爺,soer,Coffee,soer
20260415211029_0301,20260415211029,特上卓,1,0,2,s6u,時を駆ける爺,soer,Coffee,soer
20260415211029_0500,20260415211029,特上卓,0,0,0,s6u,時を駆ける爺,soer,Coffee,s6u
20260415211029_0600,20260415211029,特上卓,0,0,1,s6u,時を駆ける爺,soer,Coffee,時を駆ける爺
20260415211029_0700,20260415211029,特上卓,0,0,2,s6u,時を駆ける爺,soer,Coffee,soer
20260415213120_0000,20260415213120,特上卓,0,0,1,s6u,markino!,ぴかーる,s7055,markino!
20260415213120_0001,20260415213120,特上卓,1,0,1,s6u,markino!,ぴかーる,s7055,markino!
20260415213120_0100,20260415213120,特上卓,0,0,2,s6u,markino!,ぴかーる,s7055,ぴかーる
20260415213120_0200,20260415213120,特上卓,0,0,3,s6u,markino!,ぴかーる,s7055,s7055
20260415213120_0201,20260415213120,特上卓,1,0,3,s6u,markino!,ぴかーる,s7055,s7055
20260415213120_0300,20260415213120,特上卓,0,0,0,s6u,markino!,ぴかーる,s7055,s6u
20260415213120_0401,20260415213120,特上卓,1,1,1,s6u,markino!,ぴかーる,s7055,markino!
20260415213120_0402,20260415213120,特上卓,2,0,1,s6u,markino!,ぴかーる,s7055,markino!
20260415213120_0500,20260415213120,特上卓,0,0,2,s6u,markino!,ぴかーる,s7055,ぴかーる
20260415220759_0000,20260415220759,特上卓,0,0,3,s6u,ハルカナイチゴ,140cut,モメンタム,モメンタム
20260415220759_0100,20260415220759,特上卓,0,0,0,s6u,ハルカナイチゴ,140cut,モメンタム,s6u
20260415220759_0200,20260415220759,特上卓,0,0,1,s6u,ハルカナイチゴ,140cut,モメンタム,ハルカナイチゴ
20260415220759_0201,20260415220759,特上卓,1,1,1,s6u,ハルカナイチゴ,140cut,モメンタム,ハルカナイチゴ
20260415220759_0300,20260415220759,特上卓,0,0,2,s6u,ハルカナイチゴ,140cut,モメンタム,140cut
20260415224157_0000,20260415224157,特上卓,0,0,3,s6u,olsn,Drうっちー,イチボ,イチボ
20260415224157_0100,20260415224157,特上卓,0,0,0,s6u,olsn,Drうっちー,イチボ,s6u
20260415224157_0200,20260415224157,特上卓,0,0,1,s6u,olsn,Drうっちー,イチボ,olsn
20260415225051_0000,20260415225051,特上卓,0,0,1,s6u,175S1,フジヤンFT,福瑞,175S1
20260415225051_0100,20260415225051,特上卓,0,0,2,s6u,175S1,フジヤンFT,福瑞,フジヤンFT
20260415225051_0200,20260415225051,特上卓,0,0,3,s6u,175S1,フジヤンFT,福瑞,福瑞
20260415225051_0201,20260415225051,特上卓,1,0,3,s6u,175S1,フジヤンFT,福瑞,福瑞
20260415225051_0202,20260415225051,特上卓,2,0,3,s6u,175S1,フジヤンFT,福瑞,福瑞
20260415225051_0300,20260415225051,特上卓,0,0,0,s6u,175S1,フジヤンFT,福瑞,s6u
20260415225051_0400,20260415225051,特上卓,0,0,1,s6u,175S1,フジヤンFT,福瑞,175S1
20260415225051_0500,20260415225051,特上卓,0,0,2,s6u,175S1,フジヤンFT,福瑞,フジヤンFT
20260415225051_0600,20260415225051,特上卓,0,0,3,s6u,175S1,フジヤンFT,福瑞,福瑞
20260415225051_0700,20260415225051,特上卓,0,0,0,s6u,175S1,フジヤンFT,福瑞,s6u
20260415231818_0000,20260415231818,特上卓,0,0,1,s6u,1Mercury,ぼくはガリレオ,waffle07,1Mercury
20260415231818_0001,20260415231818,特上卓,1,0,1,s6u,1Mercury,ぼくはガリレオ,waffle07,1Mercury
20260415231818_0100,20260415231818,特上卓,0,0,2,s6u,1Mercury,ぼくはガリレオ,waffle07,ぼくはガリレオ
20260415231818_0200,20260415231818,特上卓,0,0,3,s6u,1Mercury,ぼくはガリレオ,waffle07,waffle07
20260415231818_0300,20260415231818,特上卓,0,0,0,s6u,1Mercury,ぼくはガリレオ,waffle07,s6u
20260415231818_0301,20260415231818,特上卓,1,0,0,s6u,1Mercury,ぼくはガリレオ,waffle07,s6u
20260415231818_0400,20260415231818,特上卓,0,0,1,s6u,1Mercury,ぼくはガリレオ,waffle07,1Mercury
20260415231818_0500,20260415231818,特上卓,0,0,2,s6u,1Mercury,ぼくはガリレオ,waffle07,ぼくはガリレオ
20260415231818_0600,20260415231818,特上卓,0,0,3,s6u,1Mercury,ぼくはガリレオ,waffle07,waffle07
20260415231818_0700,20260415231818,特上卓,0,0,0,s6u,1Mercury,ぼくはガリレオ,waffle07,s6u
20260415234635_0000,20260415234635,特上卓,0,0,1,s6u,D5471,変態紳士＠,ピータン01,D5471
20260415234635_0100,20260415234635,特上卓,0,0,2,s6u,D5471,変態紳士＠,ピータン01,変態紳士＠
20260415234635_0200,20260415234635,特上卓,0,0,3,s6u,D5471,変態紳士＠,ピータン01,ピータン01
20260415234635_0300,20260415234635,特上卓,0,0,0,s6u,D5471,変態紳士＠,ピータン01,s6u
20260415234635_0400,20260415234635,特上卓,0,0,1,s6u,D5471,変態紳士＠,ピータン01,D5471
20260416000045_0500,20260416000045,特上卓,0,0,2,s6u,D5471,変態紳士＠,ピータン01,変態紳士＠
20260416000045_0501,20260416000045,特上卓,1,0,2,s6u,D5471,変態紳士＠,ピータン01,変態紳士＠
20260416000045_0502,20260416000045,特上卓,2,0,2,s6u,D5471,変態紳士＠,ピータン01,変態紳士＠
20260416000045_0600,20260416000045,特上卓,0,0,3,s6u,D5471,変態紳士＠,ピータン01,ピータン01
20260416000045_0700,20260416000045,特上卓,0,0,0,s6u,D5471,変態紳士＠,ピータン01,s6u
20260416001431_0000,20260416001431,特上卓,0,0,1,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,茶髪
20260416001431_0001,20260416001431,特上卓,1,0,1,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,茶髪
20260416001431_0100,20260416001431,特上卓,0,0,2,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,穴澤妙哉
20260416001431_0101,20260416001431,特上卓,1,0,2,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,穴澤妙哉
20260416001431_0200,20260416001431,特上卓,0,0,3,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,オール鳩ヶ谷
20260416001431_0300,20260416001431,特上卓,0,0,0,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,s6u
20260416001431_0301,20260416001431,特上卓,1,0,0,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,s6u
20260416001431_0400,20260416001431,特上卓,0,0,1,s6u,茶髪,穴澤妙哉,オール鳩ヶ谷,茶髪
20260416003528_0000,20260416003528,特上卓,0,0,2,s6u,Alessia,ペンタ,kokounos,ペンタ
20260416003528_0100,20260416003528,特上卓,0,0,3,s6u,Alessia,ペンタ,kokounos,kokounos
20260416003528_0200,20260416003528,特上卓,0,0,0,s6u,Alessia,ペンタ,kokounos,s6u
20260416003528_0201,20260416003528,特上卓,1,0,0,s6u,Alessia,ペンタ,kokounos,s6u
20260416005046_0000,20260416005046,特上卓,0,0,3,s6u,梅さん129,ふぁび2,正氣十足,正氣十足
20260416005046_0100,20260416005046,特上卓,0,0,0,s6u,梅さん129,ふぁび2,正氣十足,s6u
20260416005046_0200,20260416005046,特上卓,0,0,1,s6u,梅さん129,ふぁび2,正氣十足,梅さん129
20260416005046_0201,20260416005046,特上卓,1,0,1,s6u,梅さん129,ふぁび2,正氣十足,梅さん129
20260416005046_0300,20260416005046,特上卓,0,0,2,s6u,梅さん129,ふぁび2,正氣十足,ふぁび2
20260416005046_0400,20260416005046,特上卓,0,0,3,s6u,梅さん129,ふぁび2,正氣十足,正氣十足
20260416005046_0500,20260416005046,特上卓,0,0,0,s6u,梅さん129,ふぁび2,正氣十足,s6u
20260416005046_0600,20260416005046,特上卓,0,0,1,s6u,梅さん129,ふぁび2,正氣十足,梅さん129
20260416005046_0700,20260416005046,特上卓,0,0,2,s6u,梅さん129,ふぁび2,正氣十足,ふぁび2
20260416011330_0000,20260416011330,,0,0,0,s6u,oliver,欧陽,純粋居飛車党,s6u
20260416011330_0001,20260416011330,,1,0,0,s6u,oliver,欧陽,純粋居飛車党,s6u
20260416011330_0102,20260416011330,,2,1,1,s6u,oliver,欧陽,純粋居飛車党,oliver
20260416011330_0103,20260416011330,,3,0,1,s6u,oliver,欧陽,純粋居飛車党,oliver
20260416011330_0104,20260416011330,,4,0,1,s6u,oliver,欧陽,純粋居飛車党,oliver
20260416011330_0200,20260416011330,,0,0,2,s6u,oliver,欧陽,純粋居飛車党,欧陽
20260416011330_0201,20260416011330,,1,0,2,s6u,oliver,欧陽,純粋居飛車党,欧陽
20260416011330_0300,20260416011330,,0,0,3,s6u,oliver,欧陽,純粋居飛車党,純粋居飛車党
20260416011330_0400,20260416011330,,0,0,0,s6u,oliver,欧陽,純粋居飛車党,s6u
20260416011330_0500,20260416011330,,0,0,1,s6u,oliver,欧陽,純粋居飛車党,oliver
20260416011330_0600,20260416011330,,0,0,2,s6u,oliver,欧陽,純粋居飛車党,欧陽
20260416011330_0700,20260416011330,,0,0,3,s6u,oliver,欧陽,純粋居飛車党,純粋居飛車党
20260416015257_0000,20260416015257,特上卓,0,0,1,s6u,たこるん,おうもう,しんせんじにく,たこるん
20260416015257_0100,20260416015257,特上卓,0,0,2,s6u,たこるん,おうもう,しんせんじにく,おうもう
20260416015257_0200,20260416015257,特上卓,0,0,3,s6u,たこるん,おうもう,しんせんじにく,しんせんじにく
20260416015257_0300,20260416015257,特上卓,0,0,0,s6u,たこるん,おうもう,しんせんじにく,s6u
20260416015257_0400,20260416015257,特上卓,0,0,1,s6u,たこるん,おうもう,しんせんじにく,たこるん
20260416015257_0500,20260416015257,特上卓,0,0,2,s6u,たこるん,おうもう,しんせんじにく,おうもう
20260416015257_0501,20260416015257,特上卓,1,0,2,s6u,たこるん,おうもう,しんせんじにく,おうもう
20260416015257_0502,20260416015257,特上卓,2,0,2,s6u,たこるん,おうもう,しんせんじにく,おうもう
20260416015257_0600,20260416015257,特上卓,0,0,3,s6u,たこるん,おうもう,しんせんじにく,しんせんじにく
20260416015257_0601,20260416015257,特上卓,1,0,3,s6u,たこるん,おうもう,しんせんじにく,しんせんじにく
20260416015257_0700,20260416015257,特上卓,0,0,0,s6u,たこるん,おうもう,しんせんじにく,s6u
20260416022037_0000,20260416022037,特上卓,0,0,0,s6u,いいけん,lsajie,tampopo3,s6u
20260416022037_0100,20260416022037,特上卓,0,0,1,s6u,いいけん,lsajie,tampopo3,いいけん
20260416022037_0200,20260416022037,特上卓,0,0,2,s6u,いいけん,lsajie,tampopo3,lsajie
20260416022037_0300,20260416022037,特上卓,0,0,3,s6u,いいけん,lsajie,tampopo3,tampopo3
20260416022037_0301,20260416022037,特上卓,1,1,3,s6u,いいけん,lsajie,tampopo3,tampopo3
20260416022037_0400,20260416022037,特上卓,0,0,0,s6u,いいけん,lsajie,tampopo3,s6u
20260416022037_0401,20260416022037,特上卓,1,0,0,s6u,いいけん,lsajie,tampopo3,s6u
20260416022037_0402,20260416022037,特上卓,2,0,0,s6u,いいけん,lsajie,tampopo3,s6u
20260416022037_0500,20260416022037,特上卓,0,0,1,s6u,いいけん,lsajie,tampopo3,いいけん
20260416022037_0501,20260416022037,特上卓,1,1,1,s6u,いいけん,lsajie,tampopo3,いいけん
20260416022037_0502,20260416022037,特上卓,2,0,1,s6u,いいけん,lsajie,tampopo3,いいけん
20260416022037_0600,20260416022037,特上卓,0,0,2,s6u,いいけん,lsajie,tampopo3,lsajie
20260416022037_0601,20260416022037,特上卓,1,0,2,s6u,いいけん,lsajie,tampopo3,lsajie
20260416022037_0700,20260416022037,特上卓,0,0,3,s6u,いいけん,lsajie,tampopo3,tampopo3
20260416022037_0701,20260416022037,特上卓,1,1,3,s6u,いいけん,lsajie,tampopo3,tampopo3
20260417020135_0000,20260417020135,上級卓,0,0,2,パシフィック,緑の猿人,ぱむぱむ,NoName,ぱむぱむ
20260417020135_0100,20260417020135,上級卓,0,0,3,パシフィック,緑の猿人,ぱむぱむ,NoName,NoName
20260417021553_0200,20260417021553,特上卓,0,0,3,s6u,洪湖,むらしゅー,alice7,alice7
20260417021553_0201,20260417021553,特上卓,1,0,3,s6u,洪湖,むらしゅー,alice7,alice7
20260417021553_0300,20260417021553,特上卓,0,0,0,s6u,洪湖,むらしゅー,alice7,s6u
20260417021553_0400,20260417021553,特上卓,0,0,1,s6u,洪湖,むらしゅー,alice7,洪湖
20260417021553_0401,20260417021553,特上卓,1,1,1,s6u,洪湖,むらしゅー,alice7,洪湖
20260417021553_0500,20260417021553,特上卓,0,0,2,s6u,洪湖,むらしゅー,alice7,むらしゅー
20260417021553_0600,20260417021553,特上卓,0,0,3,s6u,洪湖,むらしゅー,alice7,alice7
20260417021553_0700,20260417021553,特上卓,0,0,0,s6u,洪湖,むらしゅー,alice7,s6u
20260417021553_0701,20260417021553,特上卓,1,0,0,s6u,洪湖,むらしゅー,alice7,s6u
20260417021553_0702,20260417021553,特上卓,2,0,0,s6u,洪湖,むらしゅー,alice7,s6u
20260417024038_0000,20260417024038,,0,0,1,s6u,Kanako_,alice7,やんわり,Kanako_
20260417024038_0100,20260417024038,,0,0,2,s6u,Kanako_,alice7,やんわり,alice7
20260417024038_0200,20260417024038,,0,0,3,s6u,Kanako_,alice7,やんわり,やんわり
20260417024038_0300,20260417024038,,0,0,0,s6u,Kanako_,alice7,やんわり,s6u
20260417024038_0400,20260417024038,,0,0,1,s6u,Kanako_,alice7,やんわり,Kanako_
20260417024038_0501,20260417024038,,1,1,2,s6u,Kanako_,alice7,やんわり,alice7
20260417024038_0502,20260417024038,,2,0,2,s6u,Kanako_,alice7,やんわり,alice7
20260417024038_0600,20260417024038,,0,0,3,s6u,Kanako_,alice7,やんわり,やんわり
20260417030358_0000,20260417030358,特上卓,0,0,1,s6u,Kanako_,怯怯,FridaW89,Kanako_
20260417030358_0100,20260417030358,特上卓,0,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0201,20260417030358,特上卓,1,1,3,s6u,Kanako_,怯怯,FridaW89,FridaW89
20260417030358_0300,20260417030358,特上卓,0,0,0,s6u,Kanako_,怯怯,FridaW89,s6u
20260417030358_0400,20260417030358,特上卓,0,0,1,s6u,Kanako_,怯怯,FridaW89,Kanako_
20260417030358_0500,20260417030358,特上卓,0,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0501,20260417030358,特上卓,1,1,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0502,20260417030358,特上卓,2,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0503,20260417030358,特上卓,3,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0504,20260417030358,特上卓,4,0,2,s6u,Kanako_,怯怯,FridaW89,怯怯
20260417030358_0600,20260417030358,特上卓,0,0,3,s6u,Kanako_,怯怯,FridaW89,FridaW89
20260417030358_0700,20260417030358,特上卓,0,0,0,s6u,Kanako_,怯怯,FridaW89,s6u
20260417030358_0701,20260417030358,特上卓,1,0,0,s6u,Kanako_,怯怯,FridaW89,s6u
20260417123543_0000,20260417123543,特上卓,0,0,0,s6u,mlicca,怪我の功名,かず坊,s6u
20260417123543_0001,20260417123543,特上卓,1,0,0,s6u,mlicca,怪我の功名,かず坊,s6u
20260417123543_0100,20260417123543,特上卓,0,0,1,s6u,mlicca,怪我の功名,かず坊,mlicca
20260417123543_0200,20260417123543,特上卓,0,0,2,s6u,mlicca,怪我の功名,かず坊,怪我の功名
20260417123543_0201,20260417123543,特上卓,1,0,2,s6u,mlicca,怪我の功名,かず坊,怪我の功名
20260417123543_0300,20260417123543,特上卓,0,0,3,s6u,mlicca,怪我の功名,かず坊,かず坊
20260417123543_0400,20260417123543,特上卓,0,0,0,s6u,mlicca,怪我の功名,かず坊,s6u
20260417123543_0401,20260417123543,特上卓,1,0,0,s6u,mlicca,怪我の功名,かず坊,s6u
20260417123543_0500,20260417123543,特上卓,0,0,1,s6u,mlicca,怪我の功名,かず坊,mlicca
20260417123543_0501,20260417123543,特上卓,1,0,1,s6u,mlicca,怪我の功名,かず坊,mlicca
20260417123543_0600,20260417123543,特上卓,0,0,2,s6u,mlicca,怪我の功名,かず坊,怪我の功名
20260417123543_0700,20260417123543,特上卓,0,0,3,s6u,mlicca,怪我の功名,かず坊,かず坊
20260417145800_0000,20260417145800,特上卓,0,0,0,s6u,掉段皮人,teriri,かなかなカナ？,s6u
20260417145800_0100,20260417145800,特上卓,0,0,1,s6u,掉段皮人,teriri,かなかなカナ？,掉段皮人
20260417145800_0200,20260417145800,特上卓,0,0,2,s6u,掉段皮人,teriri,かなかなカナ？,teriri
20260417145800_0300,20260417145800,特上卓,0,0,3,s6u,掉段皮人,teriri,かなかなカナ？,かなかなカナ？
20260417145800_0301,20260417145800,特上卓,1,1,3,s6u,掉段皮人,teriri,かなかなカナ？,かなかなカナ？
20260417145800_0400,20260417145800,特上卓,0,0,0,s6u,掉段皮人,teriri,かなかなカナ？,s6u
20260417145800_0500,20260417145800,特上卓,0,0,1,s6u,掉段皮人,teriri,かなかなカナ？,掉段皮人
20260417145800_0601,20260417145800,特上卓,1,0,2,s6u,掉段皮人,teriri,かなかなカナ？,teriri
20260417145800_0700,20260417145800,特上卓,0,0,3,s6u,掉段皮人,teriri,かなかなカナ？,かなかなカナ？
20260417145800_0701,20260417145800,特上卓,1,0,3,s6u,掉段皮人,teriri,かなかなカナ？,かなかなカナ？
20260417152341_0000,20260417152341,特上卓,0,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0001,20260417152341,特上卓,1,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0002,20260417152341,特上卓,2,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0003,20260417152341,特上卓,3,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0100,20260417152341,特上卓,0,0,3,s6u,k2xx,alpha@de,ペンタ,ペンタ
20260417152341_0200,20260417152341,特上卓,0,0,0,s6u,k2xx,alpha@de,ペンタ,s6u
20260417152341_0201,20260417152341,特上卓,1,1,0,s6u,k2xx,alpha@de,ペンタ,s6u
20260417152341_0300,20260417152341,特上卓,0,0,1,s6u,k2xx,alpha@de,ペンタ,k2xx
20260417152341_0400,20260417152341,特上卓,0,0,2,s6u,k2xx,alpha@de,ペンタ,alpha@de
20260417152341_0500,20260417152341,特上卓,0,0,3,s6u,k2xx,alpha@de,ペンタ,ペンタ
20260417152341_0601,20260417152341,特上卓,1,1,0,s6u,k2xx,alpha@de,ペンタ,s6u
20260417152341_0700,20260417152341,特上卓,0,0,1,s6u,k2xx,alpha@de,ペンタ,k2xx
20260418002400_0000,20260418002400,特上卓,0,0,3,s6u,'Chalo',天江衣@門前打点,厚岸,厚岸
20260418002400_0001,20260418002400,特上卓,1,0,3,s6u,'Chalo',天江衣@門前打点,厚岸,厚岸
20260418002400_0002,20260418002400,特上卓,2,0,3,s6u,'Chalo',天江衣@門前打点,厚岸,厚岸
20260418002400_0103,20260418002400,特上卓,3,1,0,s6u,'Chalo',天江衣@門前打点,厚岸,s6u
20260418002400_0104,20260418002400,特上卓,4,0,0,s6u,'Chalo',天江衣@門前打点,厚岸,s6u
20260418002400_0200,20260418002400,特上卓,0,0,1,s6u,'Chalo',天江衣@門前打点,厚岸,'Chalo'
20260418002400_0301,20260418002400,特上卓,1,0,2,s6u,'Chalo',天江衣@門前打点,厚岸,天江衣@門前打点
20260418002400_0302,20260418002400,特上卓,2,2,2,s6u,'Chalo',天江衣@門前打点,厚岸,天江衣@門前打点
20260418002400_0303,20260418002400,特上卓,3,2,2,s6u,'Chalo',天江衣@門前打点,厚岸,天江衣@門前打点
20260418002400_0400,20260418002400,特上卓,0,0,3,s6u,'Chalo',天江衣@門前打点,厚岸,厚岸
20260418002400_0500,20260418002400,特上卓,0,0,0,s6u,'Chalo',天江衣@門前打点,厚岸,s6u
20260418002400_0501,20260418002400,特上卓,1,0,0,s6u,'Chalo',天江衣@門前打点,厚岸,s6u
20260418002400_0602,20260418002400,特上卓,2,0,1,s6u,'Chalo',天江衣@門前打点,厚岸,'Chalo'
