discard_id,kyoku_id,hanchan_id,room_class_label,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag,pystyle_top1_tile_37_text,pystyle_top1_expected_value_text,pystyle_top2_tile_37_text,pystyle_top2_expected_value_text,pystyle_top3_tile_37_text,pystyle_top3_expected_value_text
20260505021937_0400_032,20260505021937_0400,20260505021937,,2,にしかた,121,4z,tedashi,1777915745,1835.639,,0,,"[70,80,10,1,71,0,78,54,39,36,86,56,50]",,,,113m 1145699p 234s,,,,,,,,,,,,,,
20260505021937_0400_033,20260505021937_0400,20260505021937,,3,赤坂テンパイ,95,6s,tedashi,1777915749,3563.646,,0,,"[70,80,10,1,71,0,78,54,39,36,86,56,50]",,,,113m 1145699p 234s,,,,,,,,,,,,,,
20260505021937_0400_034,20260505021937_0400,20260505021937,,0,s6u,39,1p,tedashi,1777915762,13553.845,,0,,"[70,80,10,1,71,0,78,54,39,36,86,56,50,47]",,,,113m 11345699p 234s,,,,1,1,3,,0,,,,,,
20260505021937_0400_035,20260505021937_0400,20260505021937,,1,Arthas,33,9m,risekichu_hokan_tsumogiri,1777915763,794.797,,1,660.927,"[70,80,10,1,71,0,78,54,36,86,56,50,47]",,,,113m 1345699p 234s,,,,,,,,,,,,,,
20260505021937_0400_036,20260505021937_0400,20260505021937,,2,にしかた,31,8m,tedashi,1777915766,2386.028,,6,284.707,"[70,80,10,1,71,0,78,54,36,86,56,50,47]",,,,113m 1345699p 234s,,,,,,,,,,,,,,
20260505021937_0400_037,20260505021937_0400,20260505021937,,3,赤坂テンパイ,38,1p,tedashi,1777915769,2655.534,,0,,"[70,80,10,1,71,0,78,54,36,86,56,50,47]",,,,113m 1345699p 234s,,,,,,,,,,,,,,
20260505021937_0400_038,20260505021937_0400,20260505021937,,0,s6u,82,3s,tsumogiri,1777915772,3199.576,,0,,"[70,80,10,1,71,0,78,54,36,86,56,50,47,82]",,,,113m 1345699p 2334s,,,,1,1,3,,0,,,,,,
20260505021937_0400_039,20260505021937_0400,20260505021937,,1,Arthas,120,4z,risekichu_hokan_tsumogiri,1777915773,833.466,,0,,"[70,80,10,1,71,0,78,54,36,86,56,50,47]",,,,113m 1345699p 234s,,,,,,,,,,,,,,
20260505021937_0400_040,20260505021937_0400,20260505021937,,2,にしかた,92,6s,tedashi,1777915775,2056.289,,1,1324.501,"[70,80,10,1,71,0,78,54,36,86,56,50,47]",,,,113m 1345699p 234s,,,,,,,,,,,,,,
20260505021937_0400_041,20260505021937_0400,20260505021937,,3,赤坂テンパイ,83,3s,tedashi,1777915778,1752.657,,6,212.027,"[70,80,10,1,71,0,78,54,36,86,56,50,47]",,,,113m 1345699p 234s,,,,,,,,,,,,,,
20260505021937_0400_042,20260505021937_0400,20260505021937,,0,s6u,108,1z,tsumogiri,1777915780,1358.999,,0,,"[70,80,10,1,71,0,78,54,36,86,56,50,47,108]",,,,113m 1345699p 234s 1z,,,,1,1,4,,0,,,,,,
20260505021937_0400_043,20260505021937_0400,20260505021937,,1,Arthas,8,3m,risekichu_hokan_tsumogiri,1777915780,725.875,,1,722.95,"[70,80,10,1,71,0,78,54,36,86,56,50,47]",,,,113m 1345699p 234s,,,,,,,,,,,,,,
20260505021937_0400_044,20260505021937_0400,20260505021937,,2,にしかた,11,3m,tedashi,1777915783,1622.52,,0,,"[70,80,10,1,71,0,78,54,36,86,56,50,47]",,,,113m 1345699p 234s,,,,,,,,,,,,,,
20260505021937_0400_045,20260505021937_0400,20260505021937,,3,赤坂テンパイ,23,6m,tedashi,1777915786,2926.968,,0,,"[70,80,10,1,71,0,78,54,36,86,56,50,47]",,,,113m 1345699p 234s,,,,,,,,,,,,,,
20260505021937_0400_046,20260505021937_0400,20260505021937,,0,s6u,30,8m,tsumogiri,1777915788,2049.991,,0,,"[70,80,10,1,71,0,78,54,36,86,56,50,47,30]",,,,1138m 1345699p 234s,,,,1,1,4,,0,,,,,,
20260505021937_0500_000,20260505021937_0500,20260505021937,,3,赤坂テンパイ,114,2z,tedashi,1777915804,,,0,,"[46,60,36,107,94,105,6,59,51,10,104,34,18]",,,,2359m 13467p 6999s,,,,,,,,,,,,,,
20260505021937_0500_001,20260505021937_0500,20260505021937,,0,s6u,34,9m,tedashi,1777915807,2564.475,,0,,"[46,60,36,107,94,105,6,59,51,10,104,34,18,98]",,,,2359m 13467p 67999s,,,,3,3,5,,0,,,,,,
20260505021937_0500_002,20260505021937_0500,20260505021937,,1,Arthas,111,1z,tedashi,1777915808,1517.1,,0,,"[46,60,36,107,94,105,6,59,51,10,104,18,98]",,,,235m 13467p 67999s,,,,,,,,,,,,,,
20260505021937_0500_003,20260505021937_0500,20260505021937,,2,にしかた,106,9s,tedashi,1777915810,2122.738,,6,210.016,"[46,60,36,107,94,105,6,59,51,10,104,18,98]",,,,235m 13467p 67999s,,,,,,,,,,,,,,
20260505021937_0500_004,20260505021937_0500,20260505021937,,3,赤坂テンパイ,109,1z,tedashi,1777915812,1933.963,,0,,"[46,60,36,107,94,105,6,59,51,10,104,18,98]",,,,235m 13467p 67999s,,,,,,,,,,,,,,
20260505021937_0500_005,20260505021937_0500,20260505021937,,0,s6u,36,1p,tedashi,1777915814,1628.912,,0,,"[46,60,36,107,94,105,6,59,51,10,104,18,98,8]",,,,2335m 13467p 67999s,,,,2,2,4,,0,,,,,,
20260505021937_0500_006,20260505021937_0500,20260505021937,,1,Arthas,37,1p,tedashi,1777915819,5075.745,,0,,"[46,60,107,94,105,6,59,51,10,104,18,98,8]",,,,2335m 3467p 67999s,,,,,,,,,,,,,,
20260505021937_0500_007,20260505021937_0500,20260505021937,,2,にしかた,128,6z,tedashi,1777915821,2046.841,,0,,"[46,60,107,94,105,6,59,51,10,104,18,98,8]",,,,2335m 3467p 67999s,,,,,,,,,,,,,,
20260505021937_0500_008,20260505021937_0500,20260505021937,,3,赤坂テンパイ,129,6z,tedashi,1777915824,2895.699,,0,,"[46,60,107,94,105,6,59,51,10,104,18,98,8]",,,,2335m 3467p 67999s,,,,,,,,,,,,,,
20260505021937_0500_009,20260505021937_0500,20260505021937,,0,s6u,18,5m,tedashi,1777915826,2113.476,,0,,"[46,60,107,94,105,6,59,51,10,104,18,98,8,9]",,,,23335m 3467p 67999s,,,,2,2,4,,0,,,,,,
20260505021937_0500_010,20260505021937_0500,20260505021937,,1,Arthas,66,8p,tedashi,1777915834,7588.266,,2,1422.707,"[46,60,107,94,105,6,59,51,10,104,98,8,9]",,,,2333m 3467p 67999s,,,,,,,,,,,,,,
20260505021937_0500_011,20260505021937_0500,20260505021937,,3,赤坂テンパイ,135,7z,tedashi,1777915836,803.292,,0,,"[46,60,107,94,105,6,59,51,10,104,98,8,9]",,,,2333m 3467p 67999s,,,,,,,,,,,,,,
20260505021937_0500_012,20260505021937_0500,20260505021937,,0,s6u,59,6p,tedashi,1777915838,2441.586,,1,1162.908,"[46,60,107,94,105,6,59,51,10,104,98,8,9,12]",,,,23334m 3467p 67999s,,,,1,1,4,,0,,,,,,
20260505021937_0500_013,20260505021937_0500,20260505021937,,1,Arthas,113,2z,tedashi,1777915843,2961.721,,0,,"[46,60,107,94,105,6,51,10,104,98,8,9,12]",,,,23334m 347p 67999s,,,,,,,,,,,,,,
20260505021937_0500_014,20260505021937_0500,20260505021937,,2,にしかた,120,4z,tedashi,1777915847,4311.954,,0,,"[46,60,107,94,105,6,51,10,104,98,8,9,12]",,,,23334m 347p 67999s,,,,,,,,,,,,,,
20260505021937_0500_015,20260505021937_0500,20260505021937,,3,赤坂テンパイ,1,1m,tedashi,1777915849,1939.105,,6,218.733,"[46,60,107,94,105,6,51,10,104,98,8,9,12]",,,,23334m 347p 67999s,,,,,,,,,,,,,,
20260505021937_0500_016,20260505021937_0500,20260505021937,,0,s6u,60,7p,tedashi,1777915851,1685.577,,1,897.353,"[46,60,107,94,105,6,51,10,104,98,8,9,12,130]",,,,23334m 347p 67999s 6z,,,,1,1,4,,0,,,,,,
20260505021937_0500_017,20260505021937_0500,20260505021937,,1,Arthas,123,4z,risekichu_hokan_tsumogiri,1777915853,1594.251,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,130]",,,,23334m 34p 67999s 6z,,,,,,,,,,,,,,
20260505021937_0500_018,20260505021937_0500,20260505021937,,2,にしかた,64,8p,tedashi,1777915857,3897.114,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,130]",,,,23334m 34p 67999s 6z,,,,,,,,,,,,,,
20260505021937_0500_019,20260505021937_0500,20260505021937,,3,赤坂テンパイ,74,1s,tedashi,1777915859,1777.426,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,130]",,,,23334m 34p 67999s 6z,,,,,,,,,,,,,,
20260505021937_0500_020,20260505021937_0500,20260505021937,,0,s6u,130,6z,tedashi,1777915862,843.692,2020.712,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,130,88]",,,,23334m 34p r567999s 6z,,,,0,0,4,25p,0,,,,,,
20260505021937_0500_021,20260505021937_0500,20260505021937,,1,Arthas,56,6p,tedashi,1777915868,5918.187,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_022,20260505021937_0500,20260505021937,,2,にしかた,58,6p,tedashi,1777915870,2044.998,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_023,20260505021937_0500,20260505021937,,3,赤坂テンパイ,17,5m,tedashi,1777915872,1909.071,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_024,20260505021937_0500,20260505021937,,0,s6u,19,5m,tsumogiri,1777915872,693.241,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88,19]",,,,233345m 34p r567999s,,,,0,0,4,25p,0,,,,,,
20260505021937_0500_025,20260505021937_0500,20260505021937,,1,Arthas,33,9m,tedashi,1777915875,3222.245,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_026,20260505021937_0500,20260505021937,,2,にしかた,69,9p,tedashi,1777915877,1848.832,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_027,20260505021937_0500,20260505021937,,3,赤坂テンパイ,30,8m,tedashi,1777915879,1846.37,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_028,20260505021937_0500,20260505021937,,0,s6u,75,1s,tsumogiri,1777915880,728.065,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88,75]",,,,23334m 34p 1r567999s,,,,0,0,4,25p,0,,,,,,
20260505021937_0500_029,20260505021937_0500,20260505021937,,1,Arthas,31,8m,tedashi,1777915886,5830.102,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_030,20260505021937_0500,20260505021937,,2,にしかた,44,3p,risekichu_hokan_tsumogiri,1777915888,2554.173,,1,1229.344,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_031,20260505021937_0500,20260505021937,,3,赤坂テンパイ,5,2m,tedashi,1777915891,1418.354,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_032,20260505021937_0500,20260505021937,,0,s6u,122,4z,tsumogiri,1777915892,683.718,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88,122]",,,,23334m 34p r567999s 4z,,,,0,0,4,25p,0,,,,,,
20260505021937_0500_033,20260505021937_0500,20260505021937,,1,Arthas,45,3p,tedashi,1777915895,3220.766,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_034,20260505021937_0500,20260505021937,,2,にしかた,68,9p,risekichu_hokan_tsumogiri,1777915897,1950.376,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_035,20260505021937_0500,20260505021937,,3,赤坂テンパイ,63,7p,risekichu_hokan_tsumogiri,1777915898,1530.951,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_036,20260505021937_0500,20260505021937,,0,s6u,49,4p,tsumogiri,1777915899,714.266,,1,1340.867,"[46,107,94,105,6,51,10,104,98,8,9,12,88,49]",,,,23334m 344p r567999s,,,,0,0,3,25p,1,,,,,,
20260505021937_0500_037,20260505021937_0500,20260505021937,,1,Arthas,50,4p,tedashi,1777915902,2041.317,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_038,20260505021937_0500,20260505021937,,2,にしかた,4,2m,tedashi,1777915905,2763.13,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0500_039,20260505021937_0500,20260505021937,,3,赤坂テンパイ,73,1s,risekichu_hokan_tsumogiri,1777915907,1443.797,,0,,"[46,107,94,105,6,51,10,104,98,8,9,12,88]",,,,23334m 34p r567999s,,,,,,,,,,,,,,
20260505021937_0600_000,20260505021937_0600,20260505021937,,0,s6u,36,1p,tedashi,1777915920,,,0,,"[101,89,10,129,3,36,125,88,16,26,131,8,68,48]",,,,133r57m 149p r558s 566z,,,,3,4,3,,0,,,,,,
20260505021937_0600_001,20260505021937_0600,20260505021937,,1,Arthas,117,3z,tedashi,1777915922,2290.618,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48]",,,,133r57m 49p r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_002,20260505021937_0600,20260505021937,,2,にしかた,32,9m,tedashi,1777915924,2150.761,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48]",,,,133r57m 49p r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_003,20260505021937_0600,20260505021937,,3,赤坂テンパイ,69,9p,tedashi,1777915926,1855.532,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48]",,,,133r57m 49p r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_004,20260505021937_0600,20260505021937,,0,s6u,113,2z,tsumogiri,1777915928,2346.175,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48,113]",,,,133r57m 49p r558s 2566z,,,,3,4,3,,0,,,,,,
20260505021937_0600_005,20260505021937_0600,20260505021937,,1,Arthas,109,1z,tedashi,1777915932,3997.378,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48]",,,,133r57m 49p r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_006,20260505021937_0600,20260505021937,,2,にしかた,107,9s,risekichu_hokan_tsumogiri,1777915934,1837.887,,1,1359.161,"[101,89,10,129,3,125,88,16,26,131,8,68,48]",,,,133r57m 49p r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_007,20260505021937_0600,20260505021937,,3,赤坂テンパイ,77,2s,tedashi,1777915937,1777.923,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48]",,,,133r57m 49p r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_008,20260505021937_0600,20260505021937,,0,s6u,118,3z,tsumogiri,1777915939,1735.225,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48,118]",,,,133r57m 49p r558s 3566z,,,,3,4,3,,0,,,,,,
20260505021937_0600_009,20260505021937_0600,20260505021937,,1,Arthas,110,1z,risekichu_hokan_tsumogiri,1777915941,2092.27,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48]",,,,133r57m 49p r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_010,20260505021937_0600,20260505021937,,2,にしかた,116,3z,tedashi,1777915943,2153.895,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48]",,,,133r57m 49p r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_011,20260505021937_0600,20260505021937,,3,赤坂テンパイ,108,1z,risekichu_hokan_tsumogiri,1777915945,1834.66,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48]",,,,133r57m 49p r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_012,20260505021937_0600,20260505021937,,0,s6u,68,9p,tedashi,1777915948,2863.42,,0,,"[101,89,10,129,3,125,88,16,26,131,8,68,48,81]",,,,133r57m 49p 3r558s 566z,,,,3,4,3,,0,,,,,,
20260505021937_0600_013,20260505021937_0600,20260505021937,,1,Arthas,135,7z,tedashi,1777915953,5431.249,,0,,"[101,89,10,129,3,125,88,16,26,131,8,48,81]",,,,133r57m 4p 3r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_014,20260505021937_0600,20260505021937,,2,にしかた,124,5z,tedashi,1777915955,1857.17,,0,,"[101,89,10,129,3,125,88,16,26,131,8,48,81]",,,,133r57m 4p 3r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_015,20260505021937_0600,20260505021937,,3,赤坂テンパイ,115,2z,risekichu_hokan_tsumogiri,1777915957,1805.112,,0,,"[101,89,10,129,3,125,88,16,26,131,8,48,81]",,,,133r57m 4p 3r558s 566z,,,,,,,,,,,,,,
20260505021937_0600_016,20260505021937_0600,20260505021937,,0,s6u,125,5z,tedashi,1777915962,5105.502,,0,,"[101,89,10,129,3,125,88,16,26,131,8,48,81,130]",,,,133r57m 4p 3r558s 5666z,,,,3,3,3,,0,,,,,,
20260505021937_0600_017,20260505021937_0600,20260505021937,,1,Arthas,0,1m,tedashi,1777915967,4532.23,,0,,"[101,89,10,129,3,88,16,26,131,8,48,81,130]",,,,133r57m 4p 3r558s 666z,,,,,,,,,,,,,,
20260505021937_0600_018,20260505021937_0600,20260505021937,,2,にしかた,75,1s,risekichu_hokan_tsumogiri,1777915969,2349.54,,0,,"[101,89,10,129,3,88,16,26,131,8,48,81,130]",,,,133r57m 4p 3r558s 666z,,,,,,,,,,,,,,
20260505021937_0600_019,20260505021937_0600,20260505021937,,3,赤坂テンパイ,31,8m,tedashi,1777915971,2332.801,,0,,"[101,89,10,129,3,88,16,26,131,8,48,81,130]",,,,133r57m 4p 3r558s 666z,,,,,,,,,,,,,,
20260505021937_0600_020,20260505021937_0600,20260505021937,,0,s6u,3,1m,tedashi,1777915976,4869.314,,0,,"[101,89,10,129,3,88,16,26,131,8,48,81,130,27]",,,,133r577m 4p 3r558s 666z,,,,2,2,2,,0,,,,,,
20260505021937_0600_021,20260505021937_0600,20260505021937,,1,Arthas,106,9s,risekichu_hokan_tsumogiri,1777915978,1400.177,,0,,"[101,89,10,129,88,16,26,131,8,48,81,130,27]",,,,33r577m 4p 3r558s 666z,,,,,,,,,,,,,,
20260505021937_0600_022,20260505021937_0600,20260505021937,,2,にしかた,79,2s,tedashi,1777915980,2475.011,,0,,"[101,89,10,129,88,16,26,131,8,48,81,130,27]",,,,33r577m 4p 3r558s 666z,,,,,,,,,,,,,,
20260505021937_0600_023,20260505021937_0600,20260505021937,,3,赤坂テンパイ,7,2m,risekichu_hokan_tsumogiri,1777915982,2048.064,,6,297.341,"[101,89,10,129,88,16,26,131,8,48,81,130,27]",,,,33r577m 4p 3r558s 666z,,,,,,,,,,,,,,
20260505021937_0600_024,20260505021937_0600,20260505021937,,0,s6u,101,8s,tedashi,1777915984,1609.05,,1,2318.29,"[101,89,10,129,88,16,26,131,8,48,81,130,27,72]",,,,33r577m 4p 13r558s 666z,,,,2,2,2,,0,,,,,,
20260505021937_0600_025,20260505021937_0600,20260505021937,,1,Arthas,112,2z,tedashi,1777915991,4580.377,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,72]",,,,33r577m 4p 13r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_026,20260505021937_0600,20260505021937,,2,にしかた,92,6s,tedashi,1777915995,3688.829,,1,1419.421,"[89,10,129,88,16,26,131,8,48,81,130,27,72]",,,,33r577m 4p 13r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_027,20260505021937_0600,20260505021937,,3,赤坂テンパイ,38,1p,risekichu_hokan_tsumogiri,1777915997,1330.57,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,72]",,,,33r577m 4p 13r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_028,20260505021937_0600,20260505021937,,0,s6u,123,4z,tsumogiri,1777915999,1371.324,,6,262.992,"[89,10,129,88,16,26,131,8,48,81,130,27,72,123]",,,,33r577m 4p 13r55s 4666z,,,,2,2,2,,0,,,,,,
20260505021937_0600_029,20260505021937_0600,20260505021937,,1,Arthas,128,6z,risekichu_hokan_tsumogiri,1777916000,1267.233,,1,1472.064,"[89,10,129,88,16,26,131,8,48,81,130,27,72]",,,,33r577m 4p 13r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_030,20260505021937_0600,20260505021937,,2,にしかた,99,7s,risekichu_hokan_tsumogiri,1777916004,2303.103,,1,1631.234,"[89,10,129,88,16,26,131,8,48,81,130,27,72]",,,,33r577m 4p 13r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_031,20260505021937_0600,20260505021937,,3,赤坂テンパイ,98,7s,tedashi,1777916007,1439.887,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,72]",,,,33r577m 4p 13r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_032,20260505021937_0600,20260505021937,,0,s6u,72,1s,tedashi,1777916010,2809.713,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,72,57]",,,,33r577m 46p 13r55s 666z,,,,2,2,2,,0,,,,,,
20260505021937_0600_033,20260505021937_0600,20260505021937,,1,Arthas,43,2p,tedashi,1777916014,4041.163,,6,311.967,"[89,10,129,88,16,26,131,8,48,81,130,27,57]",,,,33r577m 46p 3r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_034,20260505021937_0600,20260505021937,,2,にしかた,37,1p,tedashi,1777916017,2458.954,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,57]",,,,33r577m 46p 3r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_035,20260505021937_0600,20260505021937,,3,赤坂テンパイ,104,9s,tedashi,1777916019,2357.711,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,57]",,,,33r577m 46p 3r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_036,20260505021937_0600,20260505021937,,0,s6u,111,1z,tsumogiri,1777916020,1409.73,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,57,111]",,,,33r577m 46p 3r55s 1666z,,,,2,2,2,,0,,,,,,
20260505021937_0600_037,20260505021937_0600,20260505021937,,1,Arthas,76,2s,risekichu_hokan_tsumogiri,1777916022,1433.43,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,57]",,,,33r577m 46p 3r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_038,20260505021937_0600,20260505021937,,2,にしかた,119,3z,risekichu_hokan_tsumogiri,1777916025,2793.597,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,57]",,,,33r577m 46p 3r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_039,20260505021937_0600,20260505021937,,3,赤坂テンパイ,126,5z,risekichu_hokan_tsumogiri,1777916027,1944.703,,0,,"[89,10,129,88,16,26,131,8,48,81,130,27,57]",,,,33r577m 46p 3r55s 666z,,,,,,,,,,,,,,
20260505021937_0600_040,20260505021937_0600,20260505021937,,0,s6u,81,3s,tedashi,1777916029,2147.64,,1,1033.783,"[89,10,129,88,16,26,131,8,48,81,130,27,57,95]",,,,33r577m 46p 3r556s 666z,,,,2,2,2,,0,,,,,,
20260505021937_0600_041,20260505021937_0600,20260505021937,,1,Arthas,39,1p,tedashi,1777916032,2650.334,,0,,"[89,10,129,88,16,26,131,8,48,130,27,57,95]",,,,33r577m 46p r556s 666z,,,,,,,,,,,,,,
20260505021937_0600_042,20260505021937_0600,20260505021937,,2,にしかた,96,7s,risekichu_hokan_tsumogiri,1777916034,1950.284,,6,299.07,"[89,10,129,88,16,26,131,8,48,130,27,57,95]",,,,33r577m 46p r556s 666z,,,,,,,,,,,,,,
20260505021937_0600_043,20260505021937_0600,20260505021937,,3,赤坂テンパイ,78,2s,risekichu_hokan_tsumogiri,1777916037,1855.944,,0,,"[89,10,129,88,16,26,131,8,48,130,27,57,95]",,,,33r577m 46p r556s 666z,,,,,,,,,,,,,,
20260505021937_0600_044,20260505021937_0600,20260505021937,,0,s6u,57,6p,tedashi,1777916044,7822.76,,0,,"[89,10,129,88,16,26,131,8,48,130,27,57,95,40]",,,,33r577m 246p r556s 666z,,,,2,2,2,,0,,,,,,
20260505021937_0600_045,20260505021937_0600,20260505021937,,1,Arthas,34,9m,risekichu_hokan_tsumogiri,1777916046,1752.34,,0,,"[89,10,129,88,16,26,131,8,48,130,27,95,40]",,,,33r577m 24p r556s 666z,,,,,,,,,,,,,,
20260505021937_0600_046,20260505021937_0600,20260505021937,,2,にしかた,70,9p,tedashi,1777916049,3317.714,,6,202.686,"[89,10,129,88,16,26,131,8,48,130,27,95,40]",,,,33r577m 24p r556s 666z,,,,,,,,,,,,,,
20260505021937_0600_047,20260505021937_0600,20260505021937,,3,赤坂テンパイ,2,1m,risekichu_hokan_tsumogiri,1777916051,1454.607,,0,,"[89,10,129,88,16,26,131,8,48,130,27,95,40]",,,,33r577m 24p r556s 666z,,,,,,,,,,,,,,
20260505021937_0600_048,20260505021937_0600,20260505021937,,0,s6u,105,9s,tsumogiri,1777916053,1429.311,,0,,"[89,10,129,88,16,26,131,8,48,130,27,95,40,105]",,,,33r577m 24p r5569s 666z,,,,2,2,2,,0,,,,,,
20260505021937_0600_049,20260505021937_0600,20260505021937,,1,Arthas,82,3s,risekichu_hokan_tsumogiri,1777916055,2668.113,,0,,"[89,10,129,88,16,26,131,8,48,130,27,95,40]",,,,33r577m 24p r556s 666z,,,,,,,,,,,,,,
20260505021937_0600_050,20260505021937_0600,20260505021937,,2,にしかた,100,8s,risekichu_hokan_tsumogiri,1777916057,1908.411,,6,274.118,"[89,10,129,88,16,26,131,8,48,130,27,95,40]",,,,33r577m 24p r556s 666z,,,,,,,,,,,,,,
20260505021937_0600_051,20260505021937_0600,20260505021937,,3,赤坂テンパイ,50,4p,risekichu_hokan_tsumogiri,1777916060,2195.196,,0,,"[89,10,129,88,16,26,131,8,48,130,27,95,40]",,,,33r577m 24p r556s 666z,,,,,,,,,,,,,,
20260505021937_0600_052,20260505021937_0600,20260505021937,,0,s6u,27,7m,tedashi,1777916069,9024.424,,0,,"[89,10,129,88,16,26,131,8,48,130,27,95,40,28]",,,,33r5778m 24p r556s 666z,,,,2,2,2,,1,,,,,,
20260505021937_0700_000,20260505021937_0700,20260505021937,,1,Arthas,0,1m,tedashi,1777916081,,,1,1127.765,"[4,37,76,132,83,118,7,50,58,124,63,133,74]",,,,22m 1467p 123s 3577z,,,,,,,,,,,,,,
20260505021937_0700_001,20260505021937_0700,20260505021937,,2,にしかた,70,9p,tedashi,1777916084,1748.782,,0,,"[4,37,76,132,83,118,7,50,58,124,63,133,74]",,,,22m 1467p 123s 3577z,,,,,,,,,,,,,,
