discard_id,kyoku_id,hanchan_id,room_class_label,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag,pystyle_top1_tile_37_text,pystyle_top1_expected_value_text,pystyle_top2_tile_37_text,pystyle_top2_expected_value_text,pystyle_top3_tile_37_text,pystyle_top3_expected_value_text
20260414000100_0000_010,20260414000100_0000,20260414000100,一般卓,0,パシフィック,0,1m,tedashi,1776092493,757.266,,2,1922.44,"[0,21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,66,31,2,9,56,3,79,58,83]","[11,4,29,90,52,1,86,49,87,77,88,27,8]","[98,19,57,93,5,68,7,60,94,113,30,105,32]",134r56m 3334p 15677s,1138m 6678p 23s,123378m 4r5p 244r55s,22589m 679p 6679s 2z,1,1,4,,0,,,,,,
20260414000100_0000_011,20260414000100_0000,20260414000100,一般卓,1,NoName,83,3s,tedashi,1776092496,686.127,,6,290.838,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,66,31,9,56,79,58,83]","[11,4,29,90,52,1,86,49,87,77,88,27,8]","[98,19,57,93,5,68,7,60,94,113,30,105,32]",34r56m 3334p 15677s,38m 6678p 23s,123378m 4r5p 244r55s,22589m 679p 6679s 2z,1,1,,,0,,,,,,
20260414000100_0000_012,20260414000100_0000,20260414000100,一般卓,2,わはは,54,5p,risekichu_hokan_tsumogiri,1776092500,3725.32,,3,1825.564,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,66,31,9,56,79,58]","[11,4,29,90,52,1,86,49,87,77,88,27,8,54]","[98,19,57,93,5,68,7,60,94,113,30,105,32]",34r56m 3334p 15677s,38m 6678p 2s,123378m 4r55p 244r55s,22589m 679p 6679s 2z,2,2,2,,1,,,,,,
20260414000100_0000_013,20260414000100_0000,20260414000100,一般卓,3,ジャーナリスト魂,113,2z,tedashi,1776092503,1562.719,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,66,31,9,56,79,58]","[11,4,29,90,52,1,86,49,87,77,88,27,8]","[98,19,57,93,5,68,7,60,94,113,30,105,32,69]",34r56m 3334p 15677s,38m 6678p 2s,123378m 4r5p 244r55s,22589m 6799p 6679s 2z,3,3,3,,0,,,,,,
20260414000100_0000_014,20260414000100_0000,20260414000100,一般卓,0,パシフィック,123,4z,tsumogiri,1776092504,1122.239,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99,123]","[61,66,31,9,56,79,58]","[11,4,29,90,52,1,86,49,87,77,88,27,8]","[98,19,57,93,5,68,7,60,94,30,105,32,69]",34r56m 3334p 15677s 4z,38m 6678p 2s,123378m 4r5p 244r55s,22589m 6799p 6679s,2,2,4,,0,,,,,,
20260414000100_0000_015,20260414000100_0000,20260414000100,一般卓,1,NoName,103,8s,risekichu_hokan_tsumogiri,1776092506,1933.505,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,66,31,9,56,79,58,103]","[11,4,29,90,52,1,86,49,87,77,88,27,8]","[98,19,57,93,5,68,7,60,94,30,105,32,69]",34r56m 3334p 15677s,38m 6678p 28s,123378m 4r5p 244r55s,22589m 6799p 6679s,2,2,,,0,,,,,,
20260414000100_0000_016,20260414000100_0000,20260414000100,一般卓,2,わはは,11,3m,tedashi,1776092509,2353.629,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,66,31,9,56,79,58]","[11,4,29,90,52,1,86,49,87,77,88,27,8,118]","[98,19,57,93,5,68,7,60,94,30,105,32,69]",34r56m 3334p 15677s,38m 6678p 2s,123378m 4r5p 244r55s 3z,22589m 6799p 6679s,2,2,3,,0,,,,,,
20260414000100_0000_017,20260414000100_0000,20260414000100,一般卓,3,ジャーナリスト魂,19,5m,tedashi,1776092513,4510.631,,3,8854.869,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,66,31,9,56,79,58]","[4,29,90,52,1,86,49,87,77,88,27,8,118]","[98,19,57,93,5,68,7,60,94,30,105,32,69,71]",34r56m 3334p 15677s,38m 6678p 2s,12378m 4r5p 244r55s 3z,22589m 67999p 6679s,2,2,3,,0,,,,,,
20260414000100_0000_018,20260414000100_0000,20260414000100,一般卓,0,パシフィック,130,6z,tsumogiri,1776092524,1466.896,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99,130]","[61,66,31,9,56,79,58]","[4,29,90,52,1,86,49,87,77,88,27,8,118]","[98,57,93,5,68,7,60,94,30,105,32,69,71]",34r56m 3334p 15677s 6z,38m 6678p 2s,12378m 4r5p 244r55s 3z,2289m 67999p 6679s,2,2,4,,0,,,,,,
20260414000100_0000_019,20260414000100_0000,20260414000100,一般卓,1,NoName,66,8p,tedashi,1776092527,3087.869,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,66,31,9,56,79,58,76]","[4,29,90,52,1,86,49,87,77,88,27,8,118]","[98,57,93,5,68,7,60,94,30,105,32,69,71]",34r56m 3334p 15677s,38m 6678p 22s,12378m 4r5p 244r55s 3z,2289m 67999p 6679s,1,1,,,0,,,,,,
20260414000100_0000_020,20260414000100_0000,20260414000100,一般卓,2,わはは,122,4z,risekichu_hokan_tsumogiri,1776092531,4112.754,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,31,9,56,79,58,76]","[4,29,90,52,1,86,49,87,77,88,27,8,118,122]","[98,57,93,5,68,7,60,94,30,105,32,69,71]",34r56m 3334p 15677s,38m 667p 22s,12378m 4r5p 244r55s 34z,2289m 67999p 6679s,2,2,4,,0,,,,,,
20260414000100_0000_021,20260414000100_0000,20260414000100,一般卓,3,ジャーナリスト魂,57,6p,tedashi,1776092535,4068.218,,2,2231.203,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,31,9,56,79,58,76]","[4,29,90,52,1,86,49,87,77,88,27,8,118]","[98,57,93,5,68,7,60,94,30,105,32,69,71,70]",34r56m 3334p 15677s,38m 667p 22s,12378m 4r5p 244r55s 3z,2289m 679999p 6679s,2,2,3,,0,,,,,,
20260414000100_0000_022,20260414000100_0000,20260414000100,一般卓,1,NoName,61,7p,tedashi,1776092539,1808.216,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[61,31,9,79,76]","[4,29,90,52,1,86,49,87,77,88,27,8,118]","[98,93,5,68,7,60,94,30,105,32,69,71,70]",34r56m 3334p 15677s,38m 7p 22s,12378m 4r5p 244r55s 3z,2289m 79999p 6679s,1,1,,,0,,,,,,
20260414000100_0000_023,20260414000100_0000,20260414000100,一般卓,2,わはは,118,3z,tedashi,1776092541,2086.807,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[31,9,79,76]","[4,29,90,52,1,86,49,87,77,88,27,8,118,73]","[98,93,5,68,7,60,94,30,105,32,69,71,70]",34r56m 3334p 15677s,38m 22s,12378m 4r5p 1244r55s 3z,2289m 79999p 6679s,2,2,4,,0,,,,,,
20260414000100_0000_024,20260414000100_0000,20260414000100,一般卓,3,ジャーナリスト魂,125,5z,risekichu_hokan_tsumogiri,1776092543,2275.238,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[31,9,79,76]","[4,29,90,52,1,86,49,87,77,88,27,8,73]","[98,93,5,68,7,60,94,30,105,32,69,71,70,125]",34r56m 3334p 15677s,38m 22s,12378m 4r5p 1244r55s,2289m 79999p 6679s 5z,2,2,3,,0,,,,,,
20260414000100_0000_025,20260414000100_0000,20260414000100,一般卓,0,パシフィック,24,7m,tsumogiri,1776092558,14280.893,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99,24]","[31,9,79,76]","[4,29,90,52,1,86,49,87,77,88,27,8,73]","[98,93,5,68,7,60,94,30,105,32,69,71,70]",34r567m 3334p 15677s,38m 22s,12378m 4r5p 1244r55s,2289m 79999p 6679s,1,1,4,,0,,,,,,
20260414000100_0000_026,20260414000100_0000,20260414000100,一般卓,1,NoName,40,2p,risekichu_hokan_tsumogiri,1776092559,1911.983,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[31,9,79,76,40]","[4,29,90,52,1,86,49,87,77,88,27,8,73]","[98,93,5,68,7,60,94,30,105,32,69,71,70]",34r56m 3334p 15677s,38m 2p 22s,12378m 4r5p 1244r55s,2289m 79999p 6679s,1,1,,,0,,,,,,
20260414000100_0000_027,20260414000100_0000,20260414000100,一般卓,2,わはは,65,8p,risekichu_hokan_tsumogiri,1776092561,1841.584,,2,2660.288,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[31,9,79,76]","[4,29,90,52,1,86,49,87,77,88,27,8,73,65]","[98,93,5,68,7,60,94,30,105,32,69,71,70]",34r56m 3334p 15677s,38m 22s,12378m 4r58p 1244r55s,2289m 79999p 6679s,2,2,4,,0,,,,,,
20260414000100_0000_028,20260414000100_0000,20260414000100,一般卓,3,ジャーナリスト魂,7,2m,tedashi,1776092565,1334.471,,6,244.532,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[31,9,79,76]","[4,29,90,52,1,86,49,87,77,88,27,8,73]","[98,93,5,7,94,30,105,32,69,71,70]",34r56m 3334p 15677s,38m 22s,12378m 4r5p 1244r55s,2289m 999p 6679s,1,1,,,0,,,,,,
20260414000100_0000_029,20260414000100_0000,20260414000100,一般卓,0,パシフィック,64,8p,tsumogiri,1776092572,6495.582,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99,64]","[31,9,79,76]","[4,29,90,52,1,86,49,87,77,88,27,8,73]","[98,93,5,94,30,105,32,69,71,70]",34r56m 33348p 15677s,38m 22s,12378m 4r5p 1244r55s,289m 999p 6679s,2,2,4,,0,,,,,,
20260414000100_0000_030,20260414000100_0000,20260414000100,一般卓,1,NoName,9,3m,tedashi,1776092574,1916.036,,6,344.853,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[31,9,79,76,78]","[4,29,90,52,1,86,49,87,77,88,27,8,73]","[98,93,5,94,30,105,32,69,71,70]",34r56m 3334p 15677s,38m 222s,12378m 4r5p 1244r55s,289m 999p 6679s,0,0,,8m,0,,,,,,
20260414000100_0000_031,20260414000100_0000,20260414000100,一般卓,2,わはは,43,2p,risekichu_hokan_tsumogiri,1776092576,1794.988,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[31,79,76,78]","[4,29,90,52,1,86,49,87,77,88,27,8,73,43]","[98,93,5,94,30,105,32,69,71,70]",34r56m 3334p 15677s,8m 222s,12378m 24r5p 1244r55s,289m 999p 6679s,2,2,4,,0,,,,,,
20260414000100_0000_032,20260414000100_0000,20260414000100,一般卓,3,ジャーナリスト魂,5,2m,tedashi,1776092578,2341.844,,6,207.329,"[21,45,47,50,97,95,10,16,72,89,46,13,99]","[31,79,76,78]","[4,29,90,52,1,86,49,87,77,88,27,8,73]","[98,93,5,94,30,105,32,69,71,70,120]",34r56m 3334p 15677s,8m 222s,12378m 4r5p 1244r55s,289m 999p 6679s 4z,1,1,,,0,,,,,,
20260414000100_0000_033,20260414000100_0000,20260414000100,一般卓,0,パシフィック,101,8s,tsumogiri,1776092585,6512.516,,0,,"[21,45,47,50,97,95,10,16,72,89,46,13,99,101]","[31,79,76,78]","[4,29,90,52,1,86,49,87,77,88,27,8,73]","[98,93,94,30,105,32,69,71,70,120]",34r56m 3334p 156778s,8m 222s,12378m 4r5p 1244r55s,89m 999p 6679s 4z,1,1,4,,0,,,,,,
20260414000100_0000_036,20260414000100_0000,20260414000100,一般卓,0,パシフィック,119,3z,tsumogiri,1776092597,1007.026,,0,,"[10,13,16,21,45,46,47,50,72,89,95,97,99,119]",,,,34r56m 3334p 15677s 3z,,,,2,2,4,,0,,,,,,
20260414000100_0000_037,20260414000100_0000,20260414000100,一般卓,1,NoName,48,4p,risekichu_hokan_tsumogiri,1776092599,2151.275,,0,,"[10,13,16,21,45,46,47,50,72,89,95,97,99]",,,,34r56m 3334p 15677s,,,,,,,,,,,,,,
20260414000100_0000_038,20260414000100_0000,20260414000100,一般卓,2,わはは,29,8m,tedashi,1776092604,4674.842,,0,,"[10,13,16,21,45,46,47,50,72,89,95,97,99]",,,,34r56m 3334p 15677s,,,,,,,,,,,,,,
20260414000100_0100_000,20260414000100_0100,20260414000100,一般卓,3,ジャーナリスト魂,117,3z,tedashi,1776092615,,,0,,"[84,21,44,15,74,94,41,55,76,2,124,85,27]","[4,54,9,37,25,72,75,87,126,65,109,121,58]","[83,3,63,46,5,60,107,89,131,57,78,93,29]","[117,91,95,49,108,106,130,33,48,64,43,51,13,23]",1467m 235p 12446s 5z,237m 1568p 114s 145z,128m 3677p 23569s 6z,469m 24448p 569s 136z,4,4,5,,0,,,,,,
20260414000100_0100_001,20260414000100_0100,20260414000100,一般卓,0,パシフィック,124,5z,tedashi,1776092616,1470.695,,0,,"[84,21,44,15,74,94,41,55,76,2,124,85,27,101]","[4,54,9,37,25,72,75,87,126,65,109,121,58]","[83,3,63,46,5,60,107,89,131,57,78,93,29]","[91,95,49,108,106,130,33,48,64,43,51,13,23]",1467m 235p 124468s 5z,237m 1568p 114s 145z,128m 3677p 23569s 6z,469m 24448p 569s 16z,3,3,5,,0,,,,,,
20260414000100_0100_002,20260414000100_0100,20260414000100,一般卓,1,NoName,58,6p,tedashi,1776092621,4948.419,,0,,"[84,21,44,15,74,94,41,55,76,2,85,27,101]","[4,54,9,37,25,72,75,87,126,65,109,121,58,132]","[83,3,63,46,5,60,107,89,131,57,78,93,29]","[91,95,49,108,106,130,33,48,64,43,51,13,23]",1467m 235p 124468s,237m 1568p 114s 1457z,128m 3677p 23569s 6z,469m 24448p 569s 16z,5,5,5,,0,,,,,,
20260414000100_0100_003,20260414000100_0100,20260414000100,一般卓,2,わはは,131,6z,tedashi,1776092623,1641.351,,0,,"[84,21,44,15,74,94,41,55,76,2,85,27,101]","[4,54,9,37,25,72,75,87,126,65,109,121,132]","[83,3,63,46,5,60,107,89,131,57,78,93,29,97]","[91,95,49,108,106,130,33,48,64,43,51,13,23]",1467m 235p 124468s,237m 158p 114s 1457z,128m 3677p 235679s 6z,469m 24448p 569s 16z,3,3,5,,0,,,,,,
20260414000100_0100_004,20260414000100_0100,20260414000100,一般卓,3,ジャーナリスト魂,33,9m,tedashi,1776092625,2134.29,,0,,"[84,21,44,15,74,94,41,55,76,2,85,27,101]","[4,54,9,37,25,72,75,87,126,65,109,121,132]","[83,3,63,46,5,60,107,89,57,78,93,29,97]","[91,95,49,108,106,130,33,48,64,43,51,13,23,120]",1467m 235p 124468s,237m 158p 114s 1457z,128m 3677p 235679s,469m 24448p 569s 146z,4,4,5,,0,,,,,,
20260414000100_0100_005,20260414000100_0100,20260414000100,一般卓,0,パシフィック,2,1m,tedashi,1776092627,1553.127,,3,1847.946,"[84,21,44,15,74,94,41,55,76,2,85,27,101,19]","[4,54,9,37,25,72,75,87,126,65,109,121,132]","[83,3,63,46,5,60,107,89,57,78,93,29,97]","[91,95,49,108,106,130,48,64,43,51,13,23,120]",14567m 235p 124468s,237m 158p 114s 1457z,128m 3677p 235679s,46m 24448p 569s 146z,2,2,5,,0,,,,,,
20260414000100_0100_006,20260414000100_0100,20260414000100,一般卓,1,NoName,54,5p,tedashi,1776092630,1326.478,,6,269.185,"[84,21,44,15,74,94,41,55,76,85,27,101,19]","[4,54,9,37,25,72,75,87,126,65,109,121,132,125]","[83,3,63,46,5,60,107,89,57,78,93,29,97]","[91,95,49,108,106,130,48,64,43,51,13,23,120]",4567m 235p 124468s,237m 158p 114s 14557z,128m 3677p 235679s,46m 24448p 569s 146z,4,5,4,,0,,,,,,
20260414000100_0100_007,20260414000100_0100,20260414000100,一般卓,2,わはは,29,8m,tedashi,1776092632,2034.132,,0,,"[84,21,44,15,74,94,41,55,76,85,27,101,19]","[4,9,37,25,72,75,87,126,65,109,121,132,125]","[83,3,63,46,5,60,107,89,57,78,93,29,97,17]","[91,95,49,108,106,130,48,64,43,51,13,23,120]",4567m 235p 124468s,237m 18p 114s 14557z,1258m 3677p 235679s,46m 24448p 569s 146z,3,3,5,,0,,,,,,
20260414000100_0100_008,20260414000100_0100,20260414000100,一般卓,3,ジャーナリスト魂,120,4z,tedashi,1776092634,1975.141,,0,,"[84,21,44,15,74,94,41,55,76,85,27,101,19]","[4,9,37,25,72,75,87,126,65,109,121,132,125]","[83,3,63,46,5,60,107,89,57,78,93,97,17]","[91,95,49,108,106,130,48,64,43,51,13,23,120,82]",4567m 235p 124468s,237m 18p 114s 14557z,125m 3677p 235679s,46m 24448p 3569s 146z,4,4,5,,0,,,,,,
20260414000100_0100_009,20260414000100_0100,20260414000100,一般卓,0,パシフィック,74,1s,tedashi,1776092636,1660.194,,2,1846.588,"[84,21,44,15,74,94,41,55,76,85,27,101,19,42]","[4,9,37,25,72,75,87,126,65,109,121,132,125]","[83,3,63,46,5,60,107,89,57,78,93,97,17]","[91,95,49,108,106,130,48,64,43,51,13,23,82]",4567m 2235p 124468s,237m 18p 114s 14557z,125m 3677p 235679s,46m 24448p 3569s 16z,2,2,4,,0,,,,,,
20260414000100_0100_010,20260414000100_0100,20260414000100,一般卓,1,NoName,65,8p,tedashi,1776092639,902.486,,6,394.75,"[84,21,44,15,94,41,55,76,85,27,101,19,42]","[4,9,37,25,87,126,65,109,121,132,125]","[83,3,63,46,5,60,107,89,57,78,93,97,17]","[91,95,49,108,106,130,48,64,43,51,13,23,82]",4567m 2235p 24468s,237m 18p 4s 14557z,125m 3677p 235679s,46m 24448p 3569s 16z,4,4,,,0,,,,,,
20260414000100_0100_011,20260414000100_0100,20260414000100,一般卓,2,わはは,70,9p,risekichu_hokan_tsumogiri,1776092641,2292.898,,0,,"[84,21,44,15,94,41,55,76,85,27,101,19,42]","[4,9,37,25,87,126,109,121,132,125]","[83,3,63,46,5,60,107,89,57,78,93,97,17,70]","[91,95,49,108,106,130,48,64,43,51,13,23,82]",4567m 2235p 24468s,237m 1p 4s 14557z,125m 36779p 235679s,46m 24448p 3569s 16z,3,3,5,,0,,,,,,
20260414000100_0100_012,20260414000100_0100,20260414000100,一般卓,3,ジャーナリスト魂,119,3z,risekichu_hokan_tsumogiri,1776092643,2051.87,,0,,"[84,21,44,15,94,41,55,76,85,27,101,19,42]","[4,9,37,25,87,126,109,121,132,125]","[83,3,63,46,5,60,107,89,57,78,93,97,17]","[91,95,49,108,106,130,48,64,43,51,13,23,82,119]",4567m 2235p 24468s,237m 1p 4s 14557z,125m 3677p 235679s,46m 24448p 3569s 136z,4,4,5,,0,,,,,,
20260414000100_0100_013,20260414000100_0100,20260414000100,一般卓,0,パシフィック,55,5p,tedashi,1776092644,830.272,,0,,"[84,21,44,15,94,41,55,76,85,27,101,19,42,47]","[4,9,37,25,87,126,109,121,132,125]","[83,3,63,46,5,60,107,89,57,78,93,97,17]","[91,95,49,108,106,130,48,64,43,51,13,23,82]",4567m 22335p 24468s,237m 1p 4s 14557z,125m 3677p 235679s,46m 24448p 3569s 16z,2,2,3,,0,,,,,,
20260414000100_0100_014,20260414000100_0100,20260414000100,一般卓,1,NoName,87,4s,tedashi,1776092648,3455.499,,3,7209.681,"[84,21,44,15,94,41,76,85,27,101,19,42,47]","[4,9,37,25,87,126,109,121,132,125,16]","[83,3,63,46,5,60,107,89,57,78,93,97,17]","[91,95,49,108,106,130,48,64,43,51,13,23,82]",4567m 2233p 24468s,23r57m 1p 4s 14557z,125m 3677p 235679s,46m 24448p 3569s 16z,3,3,,,0,,,,,,
20260414000100_0100_015,20260414000100_0100,20260414000100,一般卓,2,わはは,83,3s,tedashi,1776092658,3632.908,,0,,"[84,21,44,15,94,41,76,85,27,101,19,42,47]","[4,9,37,25,126,109,121,132,125,16]","[83,3,63,46,5,60,107,89,57,78,93,97,17,12]","[91,95,49,108,106,130,48,64,43,51,13,23,82]",4567m 2233p 24468s,23r57m 1p 14557z,1245m 3677p 235679s,46m 24448p 3569s 16z,2,2,5,,0,,,,,,
20260414000100_0100_016,20260414000100_0100,20260414000100,一般卓,3,ジャーナリスト魂,64,8p,tedashi,1776092660,2006.836,,0,,"[84,21,44,15,94,41,76,85,27,101,19,42,47]","[4,9,37,25,126,109,121,132,125,16]","[3,63,46,5,60,107,89,57,78,93,97,17,12]","[91,95,49,108,106,130,48,64,43,51,13,23,82,115]",4567m 2233p 24468s,23r57m 1p 14557z,1245m 3677p 25679s,46m 24448p 3569s 126z,4,4,5,,0,,,,,,
20260414000100_0100_017,20260414000100_0100,20260414000100,一般卓,0,パシフィック,76,2s,tedashi,1776092662,1084.281,,0,,"[84,21,44,15,94,41,76,85,27,101,19,42,47,103]","[4,9,37,25,126,109,121,132,125,16]","[3,63,46,5,60,107,89,57,78,93,97,17,12]","[91,95,49,108,106,130,48,43,51,13,23,82,115]",4567m 2233p 244688s,23r57m 1p 14557z,1245m 3677p 25679s,46m 2444p 3569s 126z,2,2,2,,0,,,,,,
20260414000100_0100_018,20260414000100_0100,20260414000100,一般卓,1,NoName,37,1p,tedashi,1776092667,5512.502,,0,,"[84,21,44,15,94,41,85,27,101,19,42,47,103]","[4,9,37,25,126,109,121,132,125,16,14]","[3,63,46,5,60,107,89,57,78,93,97,17,12]","[91,95,49,108,106,130,48,43,51,13,23,82,115]",4567m 2233p 44688s,234r57m 1p 14557z,1245m 3677p 25679s,46m 2444p 3569s 126z,2,2,,,0,,,,,,
20260414000100_0100_019,20260414000100_0100,20260414000100,一般卓,2,わはは,78,2s,tedashi,1776092669,1731.759,,0,,"[84,21,44,15,94,41,85,27,101,19,42,47,103]","[4,9,25,126,109,121,132,125,16,14]","[3,63,46,5,60,107,89,57,78,93,97,17,12,36]","[91,95,49,108,106,130,48,43,51,13,23,82,115]",4567m 2233p 44688s,234r57m 14557z,1245m 13677p 25679s,46m 2444p 3569s 126z,2,2,5,,0,,,,,,
20260414000100_0100_020,20260414000100_0100,20260414000100,一般卓,3,ジャーナリスト魂,82,3s,tedashi,1776092671,2569.38,,0,,"[84,21,44,15,94,41,85,27,101,19,42,47,103]","[4,9,25,126,109,121,132,125,16,14]","[3,63,46,5,60,107,89,57,93,97,17,12,36]","[91,95,49,108,106,130,48,43,51,13,23,82,115,129]",4567m 2233p 44688s,234r57m 14557z,1245m 13677p 5679s,46m 2444p 3569s 1266z,3,3,4,,0,,,,,,
20260414000100_0100_021,20260414000100_0100,20260414000100,一般卓,0,パシフィック,41,2p,tedashi,1776092673,1152.186,,0,,"[84,21,44,15,94,41,85,27,101,19,42,47,103,30]","[4,9,25,126,109,121,132,125,16,14]","[3,63,46,5,60,107,89,57,93,97,17,12,36]","[91,95,49,108,106,130,48,43,51,13,23,115,129]",45678m 2233p 44688s,234r57m 14557z,1245m 13677p 5679s,46m 2444p 569s 1266z,2,2,2,,0,,,,,,
20260414000100_0100_022,20260414000100_0100,20260414000100,一般卓,1,NoName,109,1z,tedashi,1776092675,2226.084,,0,,"[84,21,44,15,94,85,27,101,19,42,47,103,30]","[4,9,25,126,109,121,132,125,16,14,24]","[3,63,46,5,60,107,89,57,93,97,17,12,36]","[91,95,49,108,106,130,48,43,51,13,23,115,129]",45678m 233p 44688s,234r577m 14557z,1245m 13677p 5679s,46m 2444p 569s 1266z,2,2,,,0,,,,,,
20260414000100_0100_023,20260414000100_0100,20260414000100,一般卓,2,わはは,89,5s,tedashi,1776092678,3588.023,,0,,"[84,21,44,15,94,85,27,101,19,42,47,103,30]","[4,9,25,126,121,132,125,16,14,24]","[3,63,46,5,60,107,89,57,93,97,17,12,36,88]","[91,95,49,108,106,130,48,43,51,13,23,115,129]",45678m 233p 44688s,234r577m 4557z,1245m 13677p r55679s,46m 2444p 569s 1266z,2,2,4,,0,,,,,,
20260414000100_0100_024,20260414000100_0100,20260414000100,一般卓,3,ジャーナリスト魂,115,2z,tedashi,1776092680,1878.759,,5,1491.602,"[84,21,44,15,94,85,27,101,19,42,47,103,30]","[4,9,25,126,121,132,125,16,14,24]","[3,63,46,5,60,107,57,93,97,17,12,36,88]","[91,95,49,108,106,130,48,43,51,13,23,115,129,96]",45678m 233p 44688s,234r577m 4557z,1245m 13677p r5679s,46m 2444p 5679s 1266z,2,2,4,,0,,,,,,
20260414000100_0100_025,20260414000100_0100,20260414000100,一般卓,0,パシフィック,68,9p,tsumogiri,1776092682,580.108,,0,,"[84,21,44,15,94,85,27,101,19,42,47,103,30,68]","[4,9,25,126,121,132,125,16,14,24]","[3,63,46,5,60,107,57,93,97,17,12,36,88]","[91,95,49,108,106,130,48,43,51,13,23,129,96]",45678m 2339p 44688s,234r577m 4557z,1245m 13677p r5679s,46m 2444p 5679s 166z,2,2,3,,0,,,,,,
20260414000100_0100_026,20260414000100_0100,20260414000100,一般卓,1,NoName,132,7z,tedashi,1776092686,3820.722,,0,,"[84,21,44,15,94,85,27,101,19,42,47,103,30]","[4,9,25,126,121,132,125,16,14,24,122]","[3,63,46,5,60,107,57,93,97,17,12,36,88]","[91,95,49,108,106,130,48,43,51,13,23,129,96]",45678m 233p 44688s,234r577m 44557z,1245m 13677p r5679s,46m 2444p 5679s 166z,1,1,,,0,,,,,,
20260414000100_0100_027,20260414000100_0100,20260414000100,一般卓,2,わはは,5,2m,tedashi,1776092688,1959.573,,0,,"[84,21,44,15,94,85,27,101,19,42,47,103,30]","[4,9,25,126,121,125,16,14,24,122]","[3,63,46,5,60,107,57,93,97,17,12,36,88,102]","[91,95,49,108,106,130,48,43,51,13,23,129,96]",45678m 233p 44688s,234r577m 4455z,1245m 13677p r56789s,46m 2444p 5679s 166z,2,2,5,,0,,,,,,
20260414000100_0100_028,20260414000100_0100,20260414000100,一般卓,3,ジャーナリスト魂,67,8p,risekichu_hokan_tsumogiri,1776092690,2355.491,,0,,"[84,21,44,15,94,85,27,101,19,42,47,103,30]","[4,9,25,126,121,125,16,14,24,122]","[3,63,46,60,107,57,93,97,17,12,36,88,102]","[91,95,49,108,106,130,48,43,51,13,23,129,96,67]",45678m 233p 44688s,234r577m 4455z,145m 13677p r56789s,46m 24448p 5679s 166z,2,2,4,,0,,,,,,
20260414000100_0100_029,20260414000100_0100,20260414000100,一般卓,0,パシフィック,133,7z,tsumogiri,1776092691,853.071,,0,,"[84,21,44,15,94,85,27,101,19,42,47,103,30,133]","[4,9,25,126,121,125,16,14,24,122]","[3,63,46,60,107,57,93,97,17,12,36,88,102]","[91,95,49,108,106,130,48,43,51,13,23,129,96]",45678m 233p 44688s 7z,234r577m 4455z,145m 13677p r56789s,46m 2444p 5679s 166z,2,2,3,,0,,,,,,
20260414000100_0100_030,20260414000100_0100,20260414000100,一般卓,1,NoName,4,2m,tedashi,1776092696,4644.839,,0,,"[84,21,44,15,94,85,27,101,19,42,47,103,30]","[4,9,25,126,121,125,16,14,24,122,32]","[3,63,46,60,107,57,93,97,17,12,36,88,102]","[91,95,49,108,106,130,48,43,51,13,23,129,96]",45678m 233p 44688s,234r5779m 4455z,145m 13677p r56789s,46m 2444p 5679s 166z,1,1,,,0,,,,,,
20260414000100_0100_031,20260414000100_0100,20260414000100,一般卓,2,わはは,3,1m,tedashi,1776092698,1746.579,,0,,"[84,21,44,15,94,85,27,101,19,42,47,103,30]","[9,25,126,121,125,16,14,24,122,32]","[3,63,46,60,107,57,93,97,17,12,36,88,102,135]","[91,95,49,108,106,130,48,43,51,13,23,129,96]",45678m 233p 44688s,34r5779m 4455z,145m 13677p r56789s 7z,46m 2444p 5679s 166z,2,2,5,,0,,,,,,
